ga,gaw,gad,gastr,FL,FM,FS,z,f1,z,f2,z,f3,z,f10,z,f25,z,f50,z,f75,z,f90,z,f95,z,f97,z,f98,z,f99
25.22857143,25,1.6,1,1.051933237,0.771030672,0.176153632,-2.326347874,451.0433549,-2.053748911,489.0321704,-1.880793608,513.0548193,-1.281551566,595.8533422,-0.67448975,679.125728,0,771.030672,0.67448975,862.3687599,1.281551566,944.1462156,1.644853627,992.9091566,1.880793608,1024.510485,2.053748911,1047.643567,2.326347874,1084.050616
25.25714286,25,1.8,1,1.051287062,0.774185595,0.17608064,-2.326347874,453.075283,-2.053748911,491.1908254,-1.880793608,515.2946935,-1.281551566,598.3789353,-0.67448975,681.9466679,0,774.1855947,0.67448975,865.8628981,1.281551566,947.9495458,1.644853627,996.8991087,1.880793608,1028.622226,2.053748911,1051.844868,2.326347874,1088.393541
25.28571429,25,2,2,1.050639458,0.777354603,0.176007623,-2.326347874,455.1170137,-2.053748911,493.3597429,-1.880793608,517.5451281,-1.281551566,600.9161579,-0.67448975,684.7803736,0,777.3546032,0.67448975,869.3724974,1.281551566,951.7696181,1.644853627,1000.906588,1.880793608,1032.752011,2.053748911,1056.064594,2.326347874,1092.755501
25.31428571,25,2.2,2,1.04999045,0.780537537,0.175934583,-2.326347874,457.1684588,-2.053748911,495.538826,-1.880793608,519.8060211,-1.281551566,603.4648889,-0.67448975,687.6267053,0,780.5375374,0.67448975,872.8973774,1.281551566,955.6062341,1.644853627,1004.931385,1.880793608,1036.899624,2.053748911,1060.302526,2.326347874,1097.136266
25.34285714,25,2.4,2,1.04934006,0.783734205,0.175861521,-2.326347874,459.2295112,-2.053748911,497.7279574,-1.880793608,522.0772486,-1.281551566,606.0249825,-0.67448975,690.485495,0,783.7342046,0.67448975,876.4373215,1.281551566,959.4591557,1.644853627,1008.973249,1.880793608,1041.064805,2.053748911,1064.558397,2.326347874,1101.535561
25.37142857,25,2.6,2,1.048688313,0.786944418,0.175788439,-2.326347874,461.3000666,-2.053748911,499.9270232,-1.880793608,524.3586904,-1.281551566,608.5962971,-0.67448975,693.3565797,0,786.9444182,0.67448975,879.9921193,1.281551566,963.3281518,1.644853627,1013.031937,1.880793608,1045.247303,2.053748911,1068.831951,2.326347874,1105.95312
25.4,25,2.8,2,1.048035231,0.79016799,0.175715338,-2.326347874,463.3800199,-2.053748911,502.1359084,-1.880793608,526.6502255,-1.281551566,611.1786901,-0.67448975,696.2397949,0,790.1679901,0.67448975,883.5615594,1.281551566,967.2129899,1.644853627,1017.107204,1.880793608,1049.446866,2.053748911,1073.122928,2.326347874,1110.388675
25.42857143,25,3,3,1.047380843,0.793404696,0.175642219,-2.326347874,465.4692446,-2.053748911,504.3544749,-1.880793608,528.9517084,-1.281551566,613.7719909,-0.67448975,699.1349447,0,793.4046962,0.67448975,887.1453898,1.281551566,971.1133932,1.644853627,1021.198757,1.880793608,1053.663192,2.053748911,1077.431022,2.326347874,1114.841907
25.45714286,25,3.2,3,1.046725174,0.796654338,0.175569084,-2.326347874,467.5676293,-2.053748911,506.5826011,-1.880793608,531.2630109,-1.281551566,616.3760487,-0.67448975,702.0418559,0,796.6543383,0.67448975,890.7433877,1.281551566,975.0291169,1.644853627,1025.30634,1.880793608,1057.896014,2.053748911,1081.755958,2.326347874,1119.312534
25.48571429,25,3.4,3,1.046068251,0.79991668,0.175495934,-2.326347874,469.6750393,-2.053748911,508.8201403,-1.880793608,533.5839788,-1.281551566,618.9906831,-0.67448975,704.9603212,0,799.9166799,0.67448975,894.3552872,1.281551566,978.9598689,1.644853627,1029.429645,1.880793608,1062.145016,2.053748911,1086.097412,2.326347874,1123.800218
25.51428571,25,3.6,3,1.045410103,0.803191504,0.175422771,-2.326347874,471.7913517,-2.053748911,511.0669584,-1.880793608,535.914471,-1.281551566,621.6157286,-0.67448975,707.8901508,0,803.191504,0.67448975,897.9808445,1.281551566,982.9053815,1.644853627,1033.568389,1.880793608,1066.409905,2.053748911,1090.455085,2.326347874,1128.304652
25.54285714,25,3.8,3,1.044750757,0.806478563,0.175349595,-2.326347874,473.9164252,-2.053748911,513.3229018,-1.880793608,538.2543259,-1.281551566,624.2509962,-0.67448975,710.8311279,0,806.4785633,0.67448975,901.6197819,1.281551566,986.8653497,1.644853627,1037.722251,1.880793608,1070.690351,2.053748911,1094.82864,2.326347874,1132.825484
25.57142857,25,4,3,1.044090245,0.809777622,0.175276408,-2.326347874,476.050125,-2.053748911,515.5878238,-1.880793608,540.6033893,-1.281551566,626.8963057,-0.67448975,713.783046,0,809.7776219,0.67448975,905.2718346,1.281551566,990.8394826,1.644853627,1041.890925,1.880793608,1074.986036,2.053748911,1099.217751,2.326347874,1137.362378
25.6,25,4.2,4,1.043428592,0.81308844,0.175203211,-2.326347874,478.1923141,-2.053748911,517.8615754,-1.880793608,542.9615045,-1.281551566,629.5514739,-0.67448975,716.7456952,0,813.0884405,0.67448975,908.9367335,1.281551566,994.8274849,1.644853627,1046.074101,1.880793608,1079.296639,2.053748911,1103.62209,2.326347874,1141.914994
25.62857143,25,4.4,4,1.042765831,0.816410763,0.175130005,-2.326347874,480.3428456,-2.053748911,520.1439968,-1.880793608,545.3285038,-1.281551566,632.216305,-0.67448975,719.7188512,0,816.4107632,0.67448975,912.6141917,1.281551566,998.8290416,1.644853627,1050.271445,1.880793608,1083.621819,2.053748911,1108.041307,2.326347874,1146.482969
25.65714286,25,4.6,4,1.042101992,0.819744333,0.175056791,-2.326347874,482.5015717,-2.053748911,522.4349276,-1.880793608,547.7042184,-1.281551566,634.8906023,-0.67448975,722.702289,0,819.7443335,0.67448975,916.3039211,1.281551566,1002.843836,1.644853627,1054.482625,1.880793608,1087.96123,2.053748911,1112.475049,2.326347874,1151.065938
25.68571429,25,4.8,4,1.041437104,0.823088899,0.17498357,-2.326347874,484.6683471,-2.053748911,524.73421,-1.880793608,550.0884828,-1.281551566,637.5741725,-0.67448975,725.6957872,0,823.0888992,0.67448975,920.0056386,1.281551566,1006.871558,1.644853627,1058.707314,1.880793608,1092.314534,2.053748911,1116.922971,2.326347874,1155.663544
25.71428571,25,5,5,1.040771198,0.826444201,0.174910343,-2.326347874,486.8430221,-2.053748911,527.0416814,-1.880793608,552.4811262,-1.281551566,640.2668169,-0.67448975,728.6991186,0,826.4442012,0.67448975,923.7190536,1.281551566,1010.911888,1.644853627,1062.945176,1.880793608,1096.681386,2.053748911,1121.384717,2.326347874,1160.275419
25.74285714,25,5.2,5,1.040104307,0.829809976,0.17483711,-2.326347874,489.0254442,-2.053748911,529.3571764,-1.880793608,554.881975,-1.281551566,642.968333,-0.67448975,731.7120518,0,829.8099759,0.67448975,927.4438701,1.281551566,1014.964502,1.644853627,1067.195869,1.880793608,1101.061432,2.053748911,1125.859927,2.326347874,1164.901188
25.77142857,25,5.4,5,1.039436459,0.833185958,0.174763874,-2.326347874,491.2154594,-2.053748911,531.6805279,-1.880793608,557.2908538,-1.281551566,645.6785167,-0.67448975,734.7343534,0,833.1859575,0.67448975,931.1797901,1.281551566,1019.029072,1.644853627,1071.459048,1.880793608,1105.454315,2.053748911,1130.348236,2.326347874,1169.540474
25.8,25,5.6,5,1.038767688,0.836571886,0.174690635,-2.326347874,493.4129165,-2.053748911,534.0115721,-1.880793608,559.7075906,-1.281551566,648.3971682,-0.67448975,737.7657951,0,836.571886,0.67448975,934.9265219,1.281551566,1023.105278,1.644853627,1075.734376,1.880793608,1109.859688,2.053748911,1134.849288,2.326347874,1174.192909
25.82857143,25,5.8,5,1.038098023,0.839967491,0.174617393,-2.326347874,495.6176586,-2.053748911,536.350139,-1.880793608,562.1320072,-1.281551566,651.1240798,-0.67448975,740.8061397,0,839.9674914,0.67448975,938.6837626,1.281551566,1027.192788,1.644853627,1080.021503,1.880793608,1114.277189,2.053748911,1139.362713,2.326347874,1178.858109
25.85714286,25,6,6,1.037427498,0.84337251,0.174544149,-2.326347874,497.8295322,-2.053748911,538.6960621,-1.880793608,564.563929,-1.281551566,653.8590489,-0.67448975,743.8551557,0,843.37251,0.67448975,942.4512166,1.281551566,1031.291277,1.644853627,1084.320087,1.880793608,1118.706465,2.053748911,1143.88815,2.326347874,1183.5357
25.88571429,25,6.2,6,1.03675614,0.846786677,0.174470904,-2.326347874,500.048383,-2.053748911,541.0491744,-1.880793608,567.0031806,-1.281551566,656.6018716,-0.67448975,746.9126105,0,846.7866773,0.67448975,946.228587,1.281551566,1035.40042,1.644853627,1088.629785,1.880793608,1123.147162,2.053748911,1148.425237,2.326347874,1188.225307
25.91428571,25,6.4,6,1.036083984,0.850209721,0.174397659,-2.326347874,502.274052,-2.053748911,543.4093038,-1.880793608,569.4495817,-1.281551566,659.3523385,-0.67448975,749.978265,0,850.2097209,0.67448975,950.0155687,1.281551566,1039.519881,1.644853627,1092.950246,1.880793608,1127.598917,2.053748911,1152.973601,2.326347874,1192.926544
25.94285714,25,6.6,6,1.035411059,0.85364138,0.174324414,-2.326347874,504.5063866,-2.053748911,545.7762851,-1.880793608,571.902959,-1.281551566,662.1102485,-0.67448975,753.0518897,0,853.64138,0.67448975,953.811869,1.281551566,1043.64934,1.644853627,1097.281129,1.880793608,1132.061379,2.053748911,1157.532884,2.326347874,1197.639042
25.97142857,25,6.8,6,1.034737397,0.857081387,0.17425117,-2.326347874,506.7452302,-2.053748911,548.1499488,-1.880793608,574.363135,-1.281551566,664.8753955,-0.67448975,756.1332496,0,857.0813872,0.67448975,957.6171882,1.281551566,1047.788468,1.644853627,1101.62209,1.880793608,1136.53419,2.053748911,1162.102721,2.326347874,1202.36242
26,26,0,0,1.034063028,0.86052948,0.174177928,-2.326347874,508.9904291,-2.053748911,550.5301286,-1.880793608,576.8299352,-1.281551566,667.6475773,-0.67448975,759.222114,0,860.52948,0.67448975,961.4312321,1.281551566,1051.936942,1.644853627,1105.972788,1.880793608,1141.017001,2.053748911,1166.682752,2.326347874,1207.096307
26.02857143,26,0.2,0,1.033387983,0.863985406,0.174104687,-2.326347874,511.2418349,-2.053748911,552.9166641,-1.880793608,579.3031917,-1.281551566,670.426599,-0.67448975,762.3182606,0,863.9854057,0.67448975,965.2537172,1.281551566,1056.09445,1.644853627,1110.332896,1.880793608,1145.509472,2.053748911,1171.272632,2.326347874,1211.840343
26.05714286,26,0.4,0,1.032712291,0.867448893,0.174031449,-2.326347874,513.4992882,-2.053748911,555.309383,-1.880793608,581.7827237,-1.281551566,673.2122513,-0.67448975,765.4214511,0,867.4488932,0.67448975,969.0843398,1.281551566,1060.260659,1.644853627,1114.702062,1.880793608,1150.011242,2.053748911,1175.871989,2.326347874,1216.594146
26.08571429,26,0.6,0,1.032035984,0.870919688,0.173958213,-2.326347874,515.7626393,-2.053748911,557.7081235,-1.880793608,584.2683619,-1.281551566,676.0043378,-0.67448975,768.5314613,0,870.9196878,0.67448975,972.9228144,1.281551566,1064.435257,1.644853627,1119.079957,1.880793608,1154.521969,2.053748911,1180.480475,2.326347874,1221.357354
26.11428571,26,0.8,0,1.03135909,0.874397542,0.173884981,-2.326347874,518.0317423,-2.053748911,560.1127279,-1.880793608,586.7599411,-1.281551566,678.8026673,-0.67448975,771.6480736,0,874.3975419,0.67448975,976.7688634,1.281551566,1068.617939,1.644853627,1123.46626,1.880793608,1159.041322,2.053748911,1185.09775,2.326347874,1226.129616
26.14285714,26,1,0,1.030681639,0.8778822,0.173811752,-2.326347874,520.3064465,-2.053748911,562.5230333,-1.880793608,589.2572907,-1.281551566,681.6070423,-0.67448975,774.7710628,0,877.8821996,0.67448975,980.6222,1.281551566,1072.808389,1.644853627,1127.860639,1.880793608,1163.568959,2.053748911,1189.723465,2.326347874,1230.910569
26.17142857,26,1.2,1,1.030003661,0.881373413,0.173738526,-2.326347874,522.5866052,-2.053748911,564.9388816,-1.880793608,591.7602449,-1.281551566,684.4172708,-0.67448975,777.9002104,0,881.3734125,0.67448975,984.482546,1.281551566,1077.006303,1.644853627,1132.262774,1.880793608,1168.104547,2.053748911,1194.357279,2.326347874,1235.69986
26.2,26,1.4,1,1.029325183,0.884870937,0.173665305,-2.326347874,524.8720744,-2.053748911,567.3601171,-1.880793608,594.2686409,-1.281551566,687.2331645,-0.67448975,781.0353017,0,884.8709369,0.67448975,988.3496279,1.281551566,1081.211381,1.644853627,1136.672347,1.880793608,1172.647761,2.053748911,1198.99886,2.326347874,1240.497145
26.22857143,26,1.6,1,1.028646234,0.888374524,0.173592088,-2.326347874,527.1627075,-2.053748911,569.7865814,-1.880793608,596.7823128,-1.281551566,690.0545316,-0.67448975,784.1761184,0,888.3745244,0.67448975,992.2231676,1.281551566,1085.423317,1.644853627,1141.089039,1.880793608,1177.198269,2.053748911,1203.647866,2.326347874,1245.302071
26.25714286,26,1.8,1,1.027966842,0.891883955,0.173518875,-2.326347874,529.4583739,-2.053748911,572.2181339,-1.880793608,599.3011134,-1.281551566,692.8812016,-0.67448975,787.3224665,0,891.8839546,0.67448975,996.102918,1.281551566,1089.641841,1.644853627,1145.512562,1.880793608,1181.755775,2.053748911,1208.303997,2.326347874,1250.114325
26.28571429,26,2,2,1.027287033,0.895398982,0.173445666,-2.326347874,531.758928,-2.053748911,574.6546173,-1.880793608,601.8248781,-1.281551566,695.7129843,-0.67448975,790.4741295,0,895.3989816,0.67448975,999.9886035,1.281551566,1093.866649,1.644853627,1149.942598,1.880793608,1186.31995,2.053748911,1212.966915,2.326347874,1254.933558
26.31428571,26,2.2,2,1.026606835,0.898919379,0.173372462,-2.326347874,534.0642355,-2.053748911,577.0958867,-1.880793608,604.3534552,-1.281551566,698.5497045,-0.67448975,793.6309078,0,898.9193786,0.67448975,1003.87997,1.281551566,1098.097463,1.644853627,1154.378855,1.880793608,1190.890492,2.053748911,1217.63631,2.326347874,1259.75945
26.34285714,26,2.4,2,1.025926275,0.902444925,0.173299262,-2.326347874,536.3741654,-2.053748911,579.5418009,-1.880793608,606.8866969,-1.281551566,701.3911914,-0.67448975,796.7926072,0,902.4449251,0.67448975,1007.776771,1.281551566,1102.334012,1.644853627,1158.821045,1.880793608,1195.467105,2.053748911,1222.31188,2.326347874,1264.591687
26.37142857,26,2.6,2,1.025245377,0.905975403,0.173226066,-2.326347874,538.6885887,-2.053748911,581.9922208,-1.880793608,609.4244578,-1.281551566,704.237277,-0.67448975,799.9590363,0,905.9754035,0.67448975,1011.678761,1.281551566,1106.576028,1.644853627,1163.268888,1.880793608,1200.049497,2.053748911,1226.993327,2.326347874,1269.42996
26.4,26,2.8,2,1.024564168,0.909510589,0.173152875,-2.326347874,541.0073716,-2.053748911,584.4470021,-1.880793608,611.9665867,-1.281551566,707.0877867,-0.67448975,803.1299968,0,909.5105886,0.67448975,1015.585689,1.281551566,1110.823234,1.644853627,1167.722091,1.880793608,1204.637368,2.053748911,1231.680343,2.326347874,1274.27395
26.42857143,26,3,3,1.023882672,0.913050288,0.173079688,-2.326347874,543.3303995,-2.053748911,586.9060214,-1.880793608,614.5129547,-1.281551566,709.9425716,-0.67448975,806.3053191,0,913.0502877,0.67448975,1019.497339,1.281551566,1115.075393,1.644853627,1172.180405,1.880793608,1209.230459,2.053748911,1236.372663,2.326347874,1279.123383
26.45714286,26,3.2,3,1.023200914,0.916594279,0.173006505,-2.326347874,545.6575403,-2.053748911,589.3691363,-1.880793608,617.0634127,-1.281551566,712.8014597,-0.67448975,809.4848077,0,916.5942787,0.67448975,1023.413461,1.281551566,1119.332232,1.644853627,1176.643542,1.880793608,1213.828474,2.053748911,1241.069984,2.326347874,1283.977944
26.48571429,26,3.4,3,1.022518917,0.920142375,0.172933326,-2.326347874,547.9886832,-2.053748911,591.8362275,-1.880793608,619.6178359,-1.281551566,715.664307,-0.67448975,812.6682986,0,920.1423755,0.67448975,1027.333848,1.281551566,1123.593522,1.644853627,1181.11126,1.880793608,1218.431162,2.053748911,1245.772049,2.326347874,1288.837368
26.51428571,26,3.6,3,1.021836703,0.923694384,0.17286015,-2.326347874,550.3237126,-2.053748911,594.3071703,-1.880793608,622.1760942,-1.281551566,718.5309631,-0.67448975,815.8556208,0,923.6943837,0.67448975,1031.25828,1.281551566,1127.859023,1.644853627,1185.583308,1.880793608,1223.038264,2.053748911,1250.478593,2.326347874,1293.70138
26.54285714,26,3.8,3,1.021154297,0.927250104,0.172786978,-2.326347874,552.6625097,-2.053748911,596.7818368,-1.880793608,624.7380535,-1.281551566,721.4012737,-0.67448975,819.046599,0,927.2501042,0.67448975,1035.186536,1.281551566,1132.128491,1.644853627,1190.059427,1.880793608,1227.649512,2.053748911,1255.189343,2.326347874,1298.569695
26.57142857,26,4,3,1.020471719,0.930809371,0.172713809,-2.326347874,555.0049754,-2.053748911,599.2601205,-1.880793608,627.3036026,-1.281551566,724.2751102,-0.67448975,822.2410868,0,930.8093707,0.67448975,1039.118429,1.281551566,1136.401721,1.644853627,1194.539402,1.880793608,1232.264685,2.053748911,1259.904069,2.326347874,1303.442079
26.6,26,4.2,4,1.01978899,0.934372003,0.172640642,-2.326347874,557.3510022,-2.053748911,601.7419054,-1.880793608,629.8726201,-1.281551566,727.1523328,-0.67448975,825.4389252,0,934.3720025,0.67448975,1043.053755,1.281551566,1140.67849,1.644853627,1199.022998,1.880793608,1236.883538,2.053748911,1264.622526,2.326347874,1308.318273
26.62857143,26,4.4,4,1.01910613,0.937937826,0.172567478,-2.326347874,559.7004865,-2.053748911,604.2270801,-1.880793608,632.4449895,-1.281551566,730.032807,-0.67448975,828.6399614,0,937.937826,0.67448975,1046.992321,1.281551566,1144.958584,1.644853627,1203.509989,1.880793608,1241.505841,2.053748911,1269.344473,2.326347874,1313.198031
26.65714286,26,4.6,4,1.018423162,0.941506677,0.172494316,-2.326347874,562.0533303,-2.053748911,606.7155391,-1.880793608,635.0206007,-1.281551566,732.9164059,-0.67448975,831.844051,0,941.5066773,0.67448975,1050.933942,1.281551566,1149.241802,1.644853627,1208.000163,1.880793608,1246.131371,2.053748911,1274.069686,2.326347874,1318.081119
26.68571429,26,4.8,4,1.017740103,0.945078405,0.172421155,-2.326347874,564.4094434,-2.053748911,609.2071854,-1.880793608,637.5993522,-1.281551566,735.8030126,-0.67448975,835.051061,0,945.0784051,0.67448975,1054.878448,1.281551566,1153.527957,1.644853627,1212.493324,1.880793608,1250.759928,2.053748911,1278.797956,2.326347874,1322.967321
26.71428571,26,5,5,1.017056971,0.948652855,0.172347994,-2.326347874,566.7687336,-2.053748911,611.7019197,-1.880793608,640.1811402,-1.281551566,738.6925073,-0.67448975,838.2608552,0,948.6528546,0.67448975,1058.825667,1.281551566,1157.816858,1.644853627,1216.989269,1.880793608,1255.391302,2.053748911,1283.529072,2.326347874,1327.856417
26.74285714,26,5.2,5,1.016373785,0.952229878,0.172274834,-2.326347874,569.131113,-2.053748911,614.1996474,-1.880793608,642.7658658,-1.281551566,741.584776,-0.67448975,841.473304,0,952.2298784,0.67448975,1062.775433,1.281551566,1162.108323,1.644853627,1221.487809,1.880793608,1260.025295,2.053748911,1288.262829,2.326347874,1332.748197
26.77142857,26,5.4,5,1.015690563,0.955809342,0.172201674,-2.326347874,571.4965009,-2.053748911,616.7002818,-1.880793608,645.3534384,-1.281551566,744.4797143,-0.67448975,844.6882886,0,955.8093417,0.67448975,1066.727593,1.281551566,1166.402187,1.644853627,1225.988765,1.880793608,1264.661726,2.053748911,1292.999043,2.326347874,1337.642467
26.8,26,5.6,5,1.01500732,0.959391112,0.172128513,-2.326347874,573.8648186,-2.053748911,619.2037383,-1.880793608,647.9437696,-1.281551566,747.3772202,-0.67448975,847.9056929,0,959.3911121,0.67448975,1070.682001,1.281551566,1170.698285,1.644853627,1230.491968,1.880793608,1269.300417,2.053748911,1297.73753,2.326347874,1342.539039
26.82857143,26,5.8,5,1.014324072,0.962975064,0.17205535,-2.326347874,576.235991,-2.053748911,621.709936,-1.880793608,650.5367746,-1.281551566,750.2771962,-0.67448975,851.1254059,0,962.9750636,0.67448975,1074.638514,1.281551566,1174.996462,1.644853627,1234.997252,1.880793608,1273.941199,2.053748911,1302.478117,2.326347874,1347.437732
26.85714286,26,6,6,1.013640836,0.966561072,0.171982185,-2.326347874,578.6099441,-2.053748911,624.2187953,-1.880793608,653.1323706,-1.281551566,753.1795466,-0.67448975,854.3473188,0,966.5610723,0.67448975,1078.596992,1.281551566,1179.296564,1.644853627,1239.504456,1.880793608,1278.583903,2.053748911,1307.220633,2.326347874,1352.338369
26.88571429,26,6.2,6,1.012957625,0.970149033,0.171909018,-2.326347874,580.9866152,-2.053748911,626.7302489,-1.880793608,655.7304871,-1.281551566,756.0841899,-0.67448975,857.571339,0,970.1490326,0.67448975,1082.557318,1.281551566,1183.598461,1.644853627,1244.013441,1.880793608,1283.228387,2.053748911,1311.964931,2.326347874,1357.240798
26.91428571,26,6.4,6,1.012274453,0.97373884,0.171835846,-2.326347874,583.3659424,-2.053748911,629.24423,-1.880793608,658.3310542,-1.281551566,758.991046,-0.67448975,860.7973747,0,973.7388402,0.67448975,1086.519374,1.281551566,1187.902024,1.644853627,1248.524071,1.880793608,1287.87451,2.053748911,1316.710867,2.326347874,1362.144869
26.94285714,26,6.6,6,1.011591333,0.977330392,0.17176267,-2.326347874,585.7478641,-2.053748911,631.7606727,-1.880793608,660.934003,-1.281551566,761.900035,-0.67448975,864.0253354,0,977.3303918,0.67448975,1090.483043,1.281551566,1192.207125,1.644853627,1253.036212,1.880793608,1292.522133,2.053748911,1321.458298,2.326347874,1367.050432
26.97142857,26,6.8,6,1.010908278,0.980923596,0.171689489,-2.326347874,588.1323263,-2.053748911,634.2795186,-1.880793608,663.5392726,-1.281551566,764.8110868,-0.67448975,867.2551409,0,980.9235959,0.67448975,1094.448223,1.281551566,1196.51365,1.644853627,1257.549743,1.880793608,1297.17113,2.053748911,1326.207097,2.326347874,1371.957357
27,27,0,0,1.010225299,0.984518363,0.171616302,-2.326347874,590.519276,-2.053748911,636.8007109,-1.880793608,666.1468035,-1.281551566,767.7241324,-0.67448975,870.4867126,0,984.518363,0.67448975,1098.414813,1.281551566,1200.821488,1.644853627,1262.064546,1.880793608,1301.821381,2.053748911,1330.957138,2.326347874,1376.865514
27.02857143,27,0.2,0,1.009542407,0.988114625,0.171543108,-2.326347874,592.9086734,-2.053748911,639.3242067,-1.880793608,668.7565509,-1.281551566,770.6391204,-0.67448975,873.7199916,0,988.1146255,0.67448975,1102.382737,1.281551566,1205.130554,1.644853627,1266.580533,1.880793608,1306.472793,2.053748911,1335.708327,2.326347874,1381.774804
27.05714286,27,0.4,0,1.008859614,0.9917123,0.171469905,-2.326347874,595.3004693,-2.053748911,641.8499531,-1.880793608,671.3684594,-1.281551566,773.5559865,-0.67448975,876.9549047,0,991.7122999,0.67448975,1106.351899,1.281551566,1209.440744,1.644853627,1271.097593,1.880793608,1311.125252,2.053748911,1340.460547,2.326347874,1386.685105
27.08571429,27,0.6,0,1.008176927,0.995311326,0.171396694,-2.326347874,597.6946284,-2.053748911,644.377912,-1.880793608,673.9824893,-1.281551566,776.4746848,-0.67448975,880.191399,0,995.3113255,0.67448975,1110.322232,1.281551566,1213.751983,1.644853627,1275.615646,1.880793608,1315.778674,2.053748911,1345.213712,2.326347874,1391.596329
27.11428571,27,0.8,0,1.007494358,0.998911644,0.171323474,-2.326347874,600.0911169,-2.053748911,646.9080471,-1.880793608,676.5986026,-1.281551566,779.395171,-0.67448975,883.4294241,0,998.9116444,0.67448975,1114.293671,1.281551566,1218.064198,1.644853627,1280.134615,1.880793608,1320.432981,2.053748911,1349.967742,2.326347874,1396.508391
27.14285714,27,1,0,1.006811912,1.002513204,0.171250242,-2.326347874,602.4899047,-2.053748911,649.440326,-1.880793608,679.2167652,-1.281551566,782.3174058,-0.67448975,886.6689346,0,1002.513204,0.67448975,1118.266154,1.281551566,1222.377322,1.644853627,1284.65443,1.880793608,1325.088098,2.053748911,1354.72256,2.326347874,1401.421213
27.17142857,27,1.2,1,1.006129598,1.006115954,0.171176999,-2.326347874,604.8909621,-2.053748911,651.9747166,-1.880793608,681.8369436,-1.281551566,785.2413501,-0.67448975,889.9098855,0,1006.115954,0.67448975,1122.239625,1.281551566,1226.691291,1.644853627,1289.175022,1.880793608,1329.743955,2.053748911,1359.478094,2.326347874,1406.334719
27.2,27,1.4,1,1.005447423,1.009719867,0.171103743,-2.326347874,607.2942749,-2.053748911,654.5112036,-1.880793608,684.4591217,-1.281551566,788.166985,-0.67448975,893.1522548,0,1009.719867,0.67448975,1126.214053,1.281551566,1231.006071,1.644853627,1293.696354,1.880793608,1334.400514,2.053748911,1364.234305,2.326347874,1411.248867
27.22857143,27,1.6,1,1.004765393,1.013324901,0.171030474,-2.326347874,609.6998195,-2.053748911,657.0497616,-1.880793608,687.0832728,-1.281551566,791.0942791,-0.67448975,896.3960064,0,1013.324901,0.67448975,1130.18939,1.281551566,1235.321608,1.644853627,1298.21837,1.880793608,1339.057717,2.053748911,1368.991133,2.326347874,1416.163595
27.25714286,27,1.8,1,1.004083514,1.016931033,0.170957189,-2.326347874,612.1075829,-2.053748911,659.5903763,-1.880793608,689.7093821,-1.281551566,794.0232149,-0.67448975,899.6411193,0,1016.931033,0.67448975,1134.165607,1.281551566,1239.637871,1.644853627,1302.741036,1.880793608,1343.715526,2.053748911,1373.748539,2.326347874,1421.078865
27.28571429,27,2,2,1.003401789,1.020538244,0.170883888,-2.326347874,614.5175569,-2.053748911,662.1330388,-1.880793608,692.3374398,-1.281551566,796.9537806,-0.67448975,902.8875795,0,1020.538244,0.67448975,1138.142685,1.281551566,1243.954836,1.644853627,1307.264327,1.880793608,1348.373917,2.053748911,1378.506498,2.326347874,1425.994647
27.31428571,27,2.2,2,1.002720224,1.024146523,0.17081057,-2.326347874,616.9297353,-2.053748911,664.6777422,-1.880793608,694.9674389,-1.281551566,799.8859674,-0.67448975,906.1353763,0,1024.146523,0.67448975,1142.120608,1.281551566,1248.272485,1.644853627,1311.788222,1.880793608,1353.032867,2.053748911,1383.264988,2.326347874,1430.910919
27.34285714,27,2.4,2,1.002038821,1.027755868,0.170737234,-2.326347874,619.3441197,-2.053748911,667.2244882,-1.880793608,697.5993808,-1.281551566,802.8197762,-0.67448975,909.3845098,0,1027.755868,0.67448975,1146.099374,1.281551566,1252.590814,1.644853627,1316.312718,1.880793608,1357.692373,2.053748911,1388.024003,2.326347874,1435.827675
27.37142857,27,2.6,2,1.001357584,1.031366274,0.170663878,-2.326347874,621.7607102,-2.053748911,669.7732765,-1.880793608,700.2332651,-1.281551566,805.7552058,-0.67448975,912.6349777,0,1031.366274,0.67448975,1150.078977,1.281551566,1256.909817,1.644853627,1320.837807,1.880793608,1362.352426,2.053748911,1392.783535,2.326347874,1440.744904
27.4,27,2.8,2,1.000676515,1.034977747,0.170590502,-2.326347874,624.1795113,-2.053748911,672.3241117,-1.880793608,702.8690964,-1.281551566,808.6922608,-0.67448975,915.8867842,0,1034.977747,0.67448975,1154.059419,1.281551566,1261.229496,1.644853627,1325.36349,1.880793608,1367.013026,2.053748911,1397.543583,2.326347874,1445.662608
27.42857143,27,3,3,0.999995615,1.038590309,0.170517104,-2.326347874,626.6005402,-2.053748911,674.8770121,-1.880793608,705.5068936,-1.281551566,811.6309617,-0.67448975,919.1399517,0,1038.590309,0.67448975,1158.040727,1.281551566,1265.549876,1.644853627,1329.889794,1.880793608,1371.674202,2.053748911,1402.304177,2.326347874,1450.580815
27.45714286,27,3.2,3,0.999314884,1.042203971,0.170443683,-2.326347874,629.0238049,-2.053748911,677.4319858,-1.880793608,708.146665,-1.281551566,814.5713175,-0.67448975,922.394489,0,1042.203971,0.67448975,1162.02291,1.281551566,1269.870967,1.644853627,1334.416727,1.880793608,1376.335961,2.053748911,1407.065324,2.326347874,1455.499533
