ga,gaw,gad,gastr,FL,FM,FS,z,f1,z,f2,z,f3,z,f10,z,f25,z,f50,z,f75,z,f90,z,f95,z,f97,z,f98,z,f99
29.94285714,29,6.6,6,0.98949972,1.351793438,0.192032082,-2.326347874,749.5875789,-2.053748911,819.947758,-1.880793608,864.6223062,-1.281551566,1019.587668,-0.67448975,1176.828634,0,1351.793438,0.67448975,1526.997016,1.281551566,1684.867442,1.644853627,1779.421902,1.880793608,1840.857049,2.053748911,1885.905674,2.326347874,1956.930728
29.97142857,29,6.8,6,0.988112605,1.356171659,0.192014254,-2.326347874,752.2935211,-2.053748911,822.8220423,-1.880793608,867.6078444,-1.281551566,1022.982866,-0.67448975,1180.67293,0,1356.171659,0.67448975,1531.941526,1.281551566,1690.346332,1.644853627,1785.230862,1.880793608,1846.884246,2.053748911,1892.094723,2.326347874,1963.377996
30,30,0,0,0.98672549,1.360567254,0.191995198,-2.326347874,755.0144154,-2.053748911,825.7114607,-1.880793608,870.6086436,-1.281551566,1026.393845,-0.67448975,1184.533677,0,1360.567254,0.67448975,1536.904524,1.281551566,1695.844875,1.644853627,1791.060243,1.880793608,1852.932394,2.053748911,1898.305125,2.326347874,1969.847273
30.02857143,30,0.2,0,0.985338375,1.364980249,0.191974913,-2.326347874,757.7503217,-2.053748911,828.6160698,-1.880793608,873.6247582,-1.281551566,1029.820652,-0.67448975,1188.410912,0,1364.980249,0.67448975,1541.886024,1.281551566,1701.363076,1.644853627,1796.910047,1.880793608,1859.001489,2.053748911,1904.536871,2.326347874,1976.338547
30.05714286,30,0.4,0,0.983951261,1.369410666,0.191953394,-2.326347874,760.5012991,-2.053748911,831.5359253,-1.880793608,876.6562415,-1.281551566,1033.263331,-0.67448975,1192.30467,0,1369.410666,0.67448975,1546.886039,1.281551566,1706.900936,1.644853627,1802.780267,1.880793608,1865.091521,2.053748911,1910.789951,2.326347874,1982.851803
30.08571429,30,0.6,0,0.982564146,1.373858529,0.191930639,-2.326347874,763.2674057,-2.053748911,834.4710817,-1.880793608,879.7031458,-1.281551566,1036.721925,-0.67448975,1196.214983,0,1373.858529,0.67448975,1551.904578,1.281551566,1712.458454,1.644853627,1808.670897,1.880793608,1871.20248,2.053748911,1917.064351,2.326347874,1989.387023
30.11428571,30,0.8,0,0.981177031,1.378323855,0.191906645,-2.326347874,766.0486989,-2.053748911,837.4215927,-1.880793608,882.7655222,-1.281551566,1040.196476,-0.67448975,1200.141884,0,1378.323855,0.67448975,1556.94165,1.281551566,1718.035628,1.644853627,1814.581928,1.880793608,1877.334352,2.053748911,1923.360054,2.326347874,1995.944185
30.14285714,30,1,0,0.979789916,1.382806665,0.191881409,-2.326347874,768.8452351,-2.053748911,840.3875111,-1.880793608,885.8434209,-1.281551566,1043.687025,-0.67448975,1204.085402,0,1382.806665,0.67448975,1561.997259,1.281551566,1723.632453,1.644853627,1820.513347,1.880793608,1883.487121,2.053748911,1929.677041,2.326347874,2002.523265
30.17142857,30,1.2,1,0.978402801,1.387306973,0.191854928,-2.326347874,771.6570698,-2.053748911,843.3688885,-1.880793608,888.936891,-1.281551566,1047.193611,-0.67448975,1208.045566,0,1387.306973,0.67448975,1567.071409,1.281551566,1729.248918,1.644853627,1826.46514,1.880793608,1889.660767,2.053748911,1936.015289,2.326347874,2009.124235
30.2,30,1.4,1,0.977015686,1.391824793,0.191827199,-2.326347874,774.4842578,-2.053748911,846.3657757,-1.880793608,892.0459806,-1.281551566,1050.716273,-0.67448975,1212.022404,0,1391.824793,0.67448975,1572.164102,1.281551566,1734.885015,1.644853627,1832.437288,1.880793608,1895.855268,2.053748911,1942.374772,2.326347874,2015.747064
30.22857143,30,1.6,1,0.975628571,1.39636014,0.19179822,-2.326347874,777.3268528,-2.053748911,849.3782224,-1.880793608,895.1707367,-1.281551566,1054.255046,-0.67448975,1216.015941,0,1396.36014,0.67448975,1577.275335,1.281551566,1740.54073,1.644853627,1838.429771,1.880793608,1902.0706,2.053748911,1948.755463,2.326347874,2022.39172
30.25714286,30,1.8,1,0.974241457,1.400913021,0.191767989,-2.326347874,780.1849079,-2.053748911,852.4062775,-1.880793608,898.3112055,-1.281551566,1057.809968,-0.67448975,1220.026201,0,1400.913021,0.67448975,1582.405106,1.281551566,1746.216046,1.644853627,1844.442567,1.880793608,1908.306733,2.053748911,1955.157329,2.326347874,2029.058165
30.28571429,30,2,2,0.972854342,1.405483448,0.191736501,-2.326347874,783.0584751,-2.053748911,855.4499889,-1.880793608,901.4674318,-1.281551566,1061.381071,-0.67448975,1224.053206,0,1405.483448,0.67448975,1587.55341,1.281551566,1751.910947,1.644853627,1850.475649,1.880793608,1914.563638,2.053748911,1961.580337,2.326347874,2035.74636
30.31428571,30,2.2,2,0.971467227,1.410071426,0.191703756,-2.326347874,785.9476058,-2.053748911,858.5094034,-1.880793608,904.6394596,-1.281551566,1064.968389,-0.67448975,1228.096978,0,1410.071426,0.67448975,1592.720239,1.281551566,1757.625412,1.644853627,1856.528989,1.880793608,1920.841282,2.053748911,1968.02445,2.326347874,2042.456261
30.34285714,30,2.4,2,0.970080112,1.414676961,0.191669749,-2.326347874,788.8523502,-2.053748911,861.5845669,-1.880793608,907.8273319,-1.281551566,1068.571954,-0.67448975,1232.157536,0,1414.676961,0.67448975,1597.905584,1.281551566,1763.359417,1.644853627,1862.602557,1.880793608,1927.139628,2.053748911,1974.489628,2.326347874,2049.187824
30.37142857,30,2.6,2,0.968692997,1.419300056,0.19163448,-2.326347874,791.7727579,-2.053748911,864.6755245,-1.880793608,911.0310907,-1.281551566,1072.191796,-0.67448975,1236.234897,0,1419.300056,0.67448975,1603.109432,1.281551566,1769.112938,1.644853627,1868.696318,1.880793608,1933.458638,2.053748911,1980.975829,2.326347874,2055.941
30.4,30,2.8,2,0.967305882,1.423940714,0.191597944,-2.326347874,794.7088776,-2.053748911,867.7823203,-1.880793608,914.250777,-1.281551566,1075.827945,-0.67448975,1240.32908,0,1423.940714,0.67448975,1608.331771,1.281551566,1774.885946,1.644853627,1874.810238,1.880793608,1939.79827,2.053748911,1987.483007,2.326347874,2062.715737
30.42857143,30,3,3,0.965918768,1.428598933,0.191560141,-2.326347874,797.6607571,-2.053748911,870.9049972,-1.880793608,917.4864305,-1.281551566,1079.480429,-0.67448975,1244.440098,0,1428.598933,0.67448975,1613.572584,1.281551566,1780.678413,1.644853627,1880.944277,1.880793608,1946.15848,2.053748911,1994.011114,2.326347874,2069.511981
30.45714286,30,3.2,3,0.964531653,1.433274711,0.191521067,-2.326347874,800.6284434,-2.053748911,874.0435976,-1.880793608,920.7380904,-1.281551566,1083.149275,-0.67448975,1248.567966,0,1433.274711,0.67448975,1618.831854,1.281551566,1786.490304,1.644853627,1887.098394,1.880793608,1952.539222,2.053748911,2000.5601,2.326347874,2076.329674
30.48571429,30,3.4,3,0.963144538,1.437968047,0.191480721,-2.326347874,803.6119825,-2.053748911,877.1981625,-1.880793608,924.0057944,-1.281551566,1086.834508,-0.67448975,1252.712696,0,1437.968047,0.67448975,1624.109561,1.281551566,1792.321587,1.644853627,1893.272546,1.880793608,1958.940447,2.053748911,2007.12991,2.326347874,2083.168758
30.51428571,30,3.6,3,0.961757423,1.442678933,0.191439099,-2.326347874,806.6114197,-2.053748911,880.3687323,-1.880793608,927.2895797,-1.281551566,1090.536153,-0.67448975,1256.874298,0,1442.678933,0.67448975,1629.405683,1.281551566,1798.172223,1.644853627,1899.466688,1.880793608,1965.362101,2.053748911,2013.720489,2.326347874,2090.029168
30.54285714,30,3.8,3,0.960370308,1.447407364,0.191396201,-2.326347874,809.6267995,-2.053748911,883.5553464,-1.880793608,930.5894821,-1.281551566,1094.254234,-0.67448975,1261.052783,0,1447.407364,0.67448975,1634.720195,1.281551566,1804.042174,1.644853627,1905.680769,1.880793608,1971.804132,2.053748911,2020.331778,2.326347874,2096.910839
30.57142857,30,4,3,0.958983193,1.452153331,0.191352023,-2.326347874,812.6581655,-2.053748911,886.7580431,-1.880793608,933.9055366,-1.281551566,1097.988772,-0.67448975,1265.248157,0,1452.153331,0.67448975,1640.053074,1.281551566,1809.931398,1.644853627,1911.91474,1.880793608,1978.266482,2.053748911,2026.963715,2.326347874,2103.813702
30.6,30,4.2,4,0.957596078,1.456916823,0.191306564,-2.326347874,815.7055603,-2.053748911,889.97686,-1.880793608,937.2377772,-1.281551566,1101.739788,-0.67448975,1269.460428,0,1456.916823,0.67448975,1645.40429,1.281551566,1815.839851,1.644853627,1918.168546,1.880793608,1984.749091,2.053748911,2033.616236,2.326347874,2110.737686
30.62857143,30,4.4,4,0.956208964,1.461697828,0.191259821,-2.326347874,818.7690258,-2.053748911,893.2118335,-1.880793608,940.5862369,-1.281551566,1105.507303,-0.67448975,1273.6896,0,1461.697828,0.67448975,1650.773813,1.281551566,1821.767488,1.644853627,1924.442133,1.880793608,1991.251896,2.053748911,2040.289275,2.326347874,2117.682717
30.65714286,30,4.6,4,0.954821849,1.466496332,0.191211793,-2.326347874,821.848603,-2.053748911,896.4629995,-1.880793608,943.9509478,-1.281551566,1109.291334,-0.67448975,1277.935678,0,1466.496332,0.67448975,1656.161613,1.281551566,1827.714259,1.644853627,1930.735442,1.880793608,1997.774835,2.053748911,2046.982761,2.326347874,2124.648718
30.68571429,30,4.8,4,0.953434734,1.471312322,0.191162477,-2.326347874,824.9443322,-2.053748911,899.7303925,-1.880793608,947.3319409,-1.281551566,1113.091899,-0.67448975,1282.198664,0,1471.312322,0.67448975,1661.567655,1.281551566,1833.680115,1.644853627,1937.048413,1.880793608,2004.317839,2.053748911,2053.696624,2.326347874,2131.63561
30.71428571,30,5,5,0.952047619,1.476145778,0.191111872,-2.326347874,828.0562527,-2.053748911,903.0140463,-1.880793608,950.7292462,-1.281551566,1116.909015,-0.67448975,1286.478558,0,1476.145778,0.67448975,1666.991905,1.281551566,1839.665003,1.644853627,1943.380981,1.880793608,2010.880838,2.053748911,2060.430787,2.326347874,2138.64331
30.74285714,30,5.2,5,0.950660504,1.480996684,0.191059976,-2.326347874,831.184403,-2.053748911,906.3139939,-1.880793608,954.142893,-1.281551566,1120.742696,-0.67448975,1290.775362,0,1480.996684,0.67448975,1672.434324,1.281551566,1845.668868,1.644853627,1949.733083,1.880793608,2017.463761,2.053748911,2067.185176,2.326347874,2145.671734
30.77142857,30,5.4,5,0.949273389,1.485865019,0.191006788,-2.326347874,834.3288208,-2.053748911,909.6302672,-1.880793608,957.5729093,-1.281551566,1124.592957,-0.67448975,1295.089072,0,1485.865019,0.67448975,1677.894873,1.281551566,1851.691653,1.644853627,1956.104651,1.880793608,2024.066533,2.053748911,2073.959709,2.326347874,2152.720793
30.8,30,5.6,5,0.947886275,1.49075076,0.190952304,-2.326347874,837.4895428,-2.053748911,912.9628973,-1.880793608,961.0193224,-1.281551566,1128.45981,-0.67448975,1299.419686,0,1490.75076,0.67448975,1683.373511,1.281551566,1857.733299,1.644853627,1962.495615,1.880793608,2030.689078,2.053748911,2080.754305,2.326347874,2159.790398
30.82857143,30,5.8,5,0.94649916,1.495653886,0.190896525,-2.326347874,840.6666051,-2.053748911,916.3119142,-1.880793608,964.4821586,-1.281551566,1132.343267,-0.67448975,1303.7672,0,1495.653886,0.67448975,1688.870195,1.281551566,1863.793746,1.644853627,1968.905902,1.880793608,2037.331315,2.053748911,2087.568879,2.326347874,2166.880456
30.85714286,30,6,6,0.945112045,1.50057437,0.190839448,-2.326347874,843.8600429,-2.053748911,919.6773473,-1.880793608,967.9614429,-1.281551566,1136.243339,-0.67448975,1308.131608,0,1500.57437,0.67448975,1694.38488,1.281551566,1869.872929,1.644853627,1975.335439,1.880793608,2043.993164,2.053748911,2094.403344,2.326347874,2173.990871
30.88571429,30,6.2,6,0.94372493,1.505512188,0.190781071,-2.326347874,847.0698904,-2.053748911,923.0592248,-1.880793608,971.4571999,-1.281551566,1140.160035,-0.67448975,1312.512902,0,1505.512188,0.67448975,1699.91752,1.281551566,1875.970783,1.644853627,1981.784148,1.880793608,2050.67454,2.053748911,2101.257611,2.326347874,2181.121546
30.91428571,30,6.4,6,0.942337815,1.51046731,0.190721393,-2.326347874,850.296181,-2.053748911,926.4575742,-1.880793608,974.9694528,-1.281551566,1144.093363,-0.67448975,1316.911076,0,1510.46731,0.67448975,1705.468066,1.281551566,1882.087241,1.644853627,1988.251951,1.880793608,2057.375356,2.053748911,2108.131588,2.326347874,2188.27238
30.94285714,30,6.6,6,0.9409507,1.515439707,0.190660413,-2.326347874,853.5389475,-2.053748911,929.8724219,-1.880793608,978.4982241,-1.281551566,1148.04333,-0.67448975,1321.326118,0,1515.439707,0.67448975,1711.036468,1.281551566,1888.222234,1.644853627,1994.738766,1.880793608,2064.095525,2.053748911,2115.025181,2.326347874,2195.44327
30.97142857,30,6.8,6,0.939563585,1.520429348,0.19059813,-2.326347874,856.7982217,-2.053748911,933.3037936,-1.880793608,982.0435353,-1.281551566,1152.009944,-0.67448975,1325.758018,0,1520.429348,0.67448975,1716.622673,1.281551566,1894.37569,1.644853627,2001.244511,1.880793608,2070.834956,2.053748911,2121.938293,2.326347874,2202.634111
31,31,0,0,0.938176471,1.5254362,0.190534541,-2.326347874,860.0740344,-2.053748911,936.751714,-1.880793608,985.6054069,-1.281551566,1155.993207,-0.67448975,1330.206764,0,1525.4362,0.67448975,1722.226629,1.281551566,1900.547535,1.644853627,2007.7691,1.880793608,2077.593554,2.053748911,2128.870825,2.326347874,2209.844794
31.02857143,31,0.2,0,0.936789356,1.530460231,0.190469646,-2.326347874,863.3664158,-2.053748911,940.2162068,-1.880793608,989.1838584,-1.281551566,1159.993126,-0.67448975,1334.672343,0,1530.460231,0.67448975,1727.848279,1.281551566,1906.737694,1.644853627,2014.312445,1.880793608,2084.371225,2.053748911,2135.822676,2.326347874,2217.075208
31.05714286,31,0.4,0,0.935402241,1.535501403,0.190403444,-2.326347874,866.6753952,-2.053748911,943.697295,-1.880793608,992.7789086,-1.281551566,1164.009701,-0.67448975,1339.154739,0,1535.501403,0.67448975,1733.487565,1.281551566,1912.946089,1.644853627,2020.874457,1.880793608,2091.167871,2.053748911,2142.793742,2.326347874,2224.325243
31.08571429,31,0.6,0,0.934015126,1.54055968,0.190335933,-2.326347874,870.0010011,-2.053748911,947.1950006,-1.880793608,996.3905751,-1.281551566,1168.042936,-0.67448975,1343.653937,0,1540.55968,0.67448975,1739.14443,1.281551566,1919.172642,1.644853627,2027.455043,1.880793608,2097.983391,2.053748911,2149.783917,2.326347874,2231.59478
31.11428571,31,0.8,0,0.932628011,1.545635024,0.190267112,-2.326347874,873.343261,-2.053748911,950.7093446,-1.880793608,1000.018875,-1.281551566,1172.09283,-0.67448975,1348.16992,0,1545.635024,0.67448975,1744.818812,1.281551566,1925.41727,1.644853627,2034.05411,1.880793608,2104.817685,2.053748911,2156.793094,2.326347874,2238.883704
31.14285714,31,1,0,0.931240896,1.550727395,0.190196981,-2.326347874,876.7022017,-2.053748911,954.2403474,-1.880793608,1003.663823,-1.281551566,1176.159384,-0.67448975,1352.702668,0,1550.727395,0.67448975,1750.510649,1.281551566,1931.679891,1.644853627,2040.671563,1.880793608,2111.670646,2.053748911,2163.821162,2.326347874,2246.191894
31.17142857,31,1.2,1,0.929853782,1.555836751,0.190125537,-2.326347874,880.0778492,-2.053748911,957.7880282,-1.880793608,1007.325436,-1.281551566,1180.242595,-0.67448975,1357.252163,0,1555.836751,0.67448975,1756.219877,1.281551566,1937.960419,1.644853627,2047.307302,1.880793608,2118.54217,2.053748911,2170.868007,2.326347874,2253.519228
31.2,31,1.4,1,0.928466667,1.56096305,0.190052781,-2.326347874,883.4702286,-2.053748911,961.3524054,-1.880793608,1011.003726,-1.281551566,1184.342461,-0.67448975,1361.818383,0,1560.96305,0.67448975,1761.94643,1.281551566,1944.258766,1.644853627,2053.961227,1.880793608,2125.432147,2.053748911,2177.933516,2.326347874,2260.865581
31.22857143,31,1.6,1,0.927079552,1.566106247,0.189978712,-2.326347874,886.879364,-2.053748911,964.9334966,-1.880793608,1014.698707,-1.281551566,1188.458979,-0.67448975,1366.401306,0,1566.106247,0.67448975,1767.690241,1.281551566,1950.574845,1.644853627,2060.633237,1.880793608,2132.340467,2.053748911,2185.017571,2.326347874,2268.230825
31.25714286,31,1.8,1,0.925692437,1.571266296,0.189903329,-2.326347874,890.3052791,-2.053748911,968.5313184,-1.880793608,1018.410391,-1.281551566,1192.592143,-0.67448975,1371.00091,0,1571.266296,0.67448975,1773.45124,1.281551566,1956.908565,1.644853627,2067.323228,1.880793608,2139.267017,2.053748911,2192.120054,2.326347874,2275.614832
31.28571429,31,2,2,0.924305322,1.576443152,0.18982663,-2.326347874,893.7479962,-2.053748911,972.1458866,-1.880793608,1022.13879,-1.281551566,1196.741948,-0.67448975,1375.617168,0,1576.443152,0.67448975,1779.229358,1.281551566,1963.259832,1.644853627,2074.031093,1.880793608,2146.211682,2.053748911,2199.240842,2.326347874,2283.017469
31.31428571,31,2.2,2,0.922918207,1.581636765,0.189748616,-2.326347874,897.2075372,-2.053748911,975.7772161,-1.880793608,1025.883912,-1.281551566,1200.908388,-0.67448975,1380.250056,0,1581.636765,0.67448975,1785.024521,1.281551566,1969.628552,1.644853627,2080.756725,1.880793608,2153.174345,2.053748911,2206.379812,2.326347874,2290.438604
31.34285714,31,2.4,2,0.921531092,1.586847085,0.189669285,-2.326347874,900.6839231,-2.053748911,979.4253208,-1.880793608,1029.645769,-1.281551566,1205.091453,-0.67448975,1384.899546,0,1586.847085,0.67448975,1790.836656,1.281551566,1976.014629,1.644853627,2087.500013,1.880793608,2160.154887,2.053748911,2213.536839,2.326347874,2297.8781
31.37142857,31,2.6,2,0.920143978,1.592074062,0.189588638,-2.326347874,904.1771737,-2.053748911,983.0902138,-1.880793608,1033.424368,-1.281551566,1209.291136,-0.67448975,1389.56561,0,1592.074062,0.67448975,1796.665688,1.281551566,1982.417965,1.644853627,2094.260846,1.880793608,2167.153188,2.053748911,2220.711795,2.326347874,2305.335818
31.4,31,2.8,2,0.918756863,1.597317643,0.189506673,-2.326347874,907.6873085,-2.053748911,986.7719073,-1.880793608,1037.219717,-1.281551566,1213.507427,-0.67448975,1394.24822,0,1597.317643,0.67448975,1802.51154,1.281551566,1988.83846,1.644853627,2101.039109,1.880793608,2174.169123,2.053748911,2227.90455,2.326347874,2312.811619
31.42857143,31,3,3,0.917369748,1.602577775,0.189423391,-2.326347874,911.2143457,-2.053748911,990.4704126,-1.880793608,1041.031822,-1.281551566,1217.740314,-0.67448975,1398.947344,0,1602.577775,0.67448975,1808.374132,1.281551566,1995.276013,1.644853627,2107.834688,1.880793608,2181.20257,2.053748911,2235.114973,2.326347874,2320.30536
31.45714286,31,3.2,3,0.915982633,1.607854401,0.18933879,-2.326347874,914.758303,-2.053748911,994.1857402,-1.880793608,1044.86069,-1.281551566,1221.989785,-0.67448975,1403.662951,0,1607.854401,0.67448975,1814.253386,1.281551566,2001.73052,1.644853627,2114.647464,1.880793608,2188.253399,2.053748911,2242.34293,2.326347874,2327.816896
31.48571429,31,3.4,3,0.914595518,1.613147466,0.189252872,-2.326347874,918.319197,-2.053748911,997.9178996,-1.880793608,1048.706324,-1.281551566,1226.255828,-0.67448975,1408.395008,0,1613.147466,0.67448975,1820.14922,1.281551566,2008.201876,1.644853627,2121.477319,1.880793608,2195.321484,2.053748911,2249.588285,2.326347874,2335.34608
31.51428571,31,3.6,3,0.913208403,1.618456911,0.189165634,-2.326347874,921.8970437,-2.053748911,1001.666899,-1.880793608,1052.568729,-1.281551566,1230.538428,-0.67448975,1413.143481,0,1618.456911,0.67448975,1826.06155,1.281551566,2014.689975,1.644853627,2128.32413,1.880793608,2202.406692,2.053748911,2256.8509,2.326347874,2342.892763
31.54285714,31,3.8,3,0.911821289,1.623782679,0.189077078,-2.326347874,925.4918579,-2.053748911,1005.432747,-1.880793608,1056.447907,-1.281551566,1234.837571,-0.67448975,1417.908335,0,1623.782679,0.67448975,1831.990292,1.281551566,2021.194708,1.644853627,2135.187776,1.880793608,2209.508892,2.053748911,2264.130636,2.326347874,2350.456796
31.57142857,31,4,3,0.910434174,1.629124707,0.188987203,-2.326347874,929.1036539,-2.053748911,1009.215451,-1.880793608,1060.343862,-1.281551566,1239.153239,-0.67448975,1422.689534,0,1629.124707,0.67448975,1837.935361,1.281551566,2027.715965,1.644853627,2142.068131,1.880793608,2216.627949,2.053748911,2271.427351,2.326347874,2358.038023
31.6,31,4.2,4,0.909047059,1.634482936,0.188896009,-2.326347874,932.7324451,-2.053748911,1013.015015,-1.880793608,1064.256593,-1.281551566,1243.485418,-0.67448975,1427.487041,0,1634.482936,0.67448975,1843.896668,1.281551566,2034.253635,1.644853627,2148.965069,1.880793608,2223.763726,2.053748911,2278.740902,2.326347874,2365.636292
31.62857143,31,4.4,4,0.907659944,1.639857301,0.188803496,-2.326347874,936.3782438,-2.053748911,1016.831446,-1.880793608,1068.186101,-1.281551566,1247.834087,-0.67448975,1432.300816,0,1639.857301,0.67448975,1849.874124,1.281551566,2040.807603,1.644853627,2155.878461,1.880793608,2230.916086,2.053748911,2286.071143,2.326347874,2373.251444
31.65714286,31,4.6,4,0.906272829,1.645247739,0.188709664,-2.326347874,940.0410618,-2.053748911,1020.664747,-1.880793608,1072.132386,-1.281551566,1252.199228,-0.67448975,1437.130821,0,1645.247739,0.67448975,1855.867641,1.281551566,2047.377757,1.644853627,2162.808178,1.880793608,2238.084889,2.053748911,2293.417927,2.326347874,2380.883321
31.68571429,31,4.8,4,0.904885714,1.650654184,0.188614514,-2.326347874,943.7209099,-2.053748911,1024.514922,-1.880793608,1076.095445,-1.281551566,1256.580821,-0.67448975,1441.977015,0,1650.654184,0.67448975,1861.877125,1.281551566,2053.963977,1.644853627,2169.754088,1.880793608,2245.269993,2.053748911,2300.781105,2.326347874,2388.531763
31.71428571,31,5,5,0.903498599,1.65607657,0.188518045,-2.326347874,947.4177979,-2.053748911,1028.381973,-1.880793608,1080.075277,-1.281551566,1260.978846,-0.67448975,1446.839356,0,1656.07657,0.67448975,1867.902483,1.281551566,2060.566148,1.644853627,2176.716057,1.880793608,2252.471254,2.053748911,2308.160525,2.326347874,2396.196605
31.74285714,31,5.2,5,0.902111485,1.661514828,0.188420258,-2.326347874,951.131735,-2.053748911,1032.265902,-1.880793608,1084.071878,-1.281551566,1265.393279,-0.67448975,1451.717801,0,1661.514828,0.67448975,1873.943622,1.281551566,2067.184149,1.644853627,2183.693951,1.880793608,2259.688528,2.053748911,2315.556036,2.326347874,2403.877684
31.77142857,31,5.4,5,0.90072437,1.666968891,0.188321153,-2.326347874,954.8627294,-2.053748911,1036.16671,-1.880793608,1088.085243,-1.281551566,1269.824098,-0.67448975,1456.612306,0,1666.968891,0.67448975,1880.000445,1.281551566,2073.817859,1.644853627,2190.687632,1.880793608,2266.921667,2.053748911,2322.967483,2.326347874,2411.574833
31.8,31,5.6,5,0.899337255,1.672438686,0.18822073,-2.326347874,958.6107885,-2.053748911,1040.084397,-1.880793608,1092.115368,-1.281551566,1274.271279,-0.67448975,1461.522827,0,1672.438686,0.67448975,1886.072855,1.281551566,2080.467155,1.644853627,2197.696963,1.880793608,2274.170523,2.053748911,2330.39471,2.326347874,2419.287884
31.82857143,31,5.8,5,0.89795014,1.677924144,0.188118991,-2.326347874,962.3759189,-2.053748911,1044.018961,-1.880793608,1096.162246,-1.281551566,1278.734798,-0.67448975,1466.449317,0,1677.924144,0.67448975,1892.160753,1.281551566,2087.131913,1.644853627,2204.721804,1.880793608,2281.434945,2.053748911,2337.837557,2.326347874,2427.016666
31.85714286,31,6,6,0.896563025,1.683425191,0.188015935,-2.326347874,966.1581261,-2.053748911,1047.9704,-1.880793608,1100.22587,-1.281551566,1283.214627,-0.67448975,1471.391729,0,1683.425191,0.67448975,1898.26404,1.281551566,2093.812008,1.644853627,2211.762012,1.880793608,2288.714782,2.053748911,2345.295867,2.326347874,2434.761008
31.88571429,31,6.2,6,0.89517591,1.688941754,0.187911563,-2.326347874,969.957415,-2.053748911,1051.938712,-1.880793608,1104.306233,-1.281551566,1287.71074,-0.67448975,1476.350015,0,1688.941754,0.67448975,1904.382614,1.281551566,2100.507313,1.644853627,2218.817446,1.880793608,2296.009879,2.053748911,2352.769477,2.326347874,2442.520736
31.91428571,31,6.4,6,0.893788796,1.694473757,0.187805876,-2.326347874,973.7737897,-2.053748911,1055.923893,-1.880793608,1108.403326,-1.281551566,1292.223109,-0.67448975,1481.324126,0,1694.473757,0.67448975,1910.516373,1.281551566,2107.217698,1.644853627,2225.887959,1.880793608,2303.320083,2.053748911,2360.258225,2.326347874,2450.295674
31.94285714,31,6.6,6,0.892401681,1.700021125,0.187698875,-2.326347874,977.6072531,-2.053748911,1059.925938,-1.880793608,1112.517138,-1.281551566,1296.751706,-0.67448975,1486.314012,0,1700.021125,0.67448975,1916.665214,1.281551566,2113.943034,1.644853627,2232.973407,1.880793608,2310.645235,2.053748911,2367.761945,2.326347874,2458.085644
31.97142857,31,6.8,6,0.891014566,1.70558378,0.18759056,-2.326347874,981.4578075,-2.053748911,1063.944843,-1.880793608,1116.647659,-1.281551566,1301.2965,-0.67448975,1491.31962,0,1705.58378,0.67448975,1922.82903,1.281551566,2120.68319,1.644853627,2240.073642,1.880793608,2317.985178,2.053748911,2375.280472,2.326347874,2465.890469
32,32,0,0,0.889627451,1.711161643,0.187480932,-2.326347874,985.3254544,-2.053748911,1067.9806,-1.880793608,1120.794879,-1.281551566,1305.857461,-0.67448975,1496.3409,0,1711.161643,0.67448975,1929.007715,1.281551566,2127.438032,1.644853627,2247.188514,1.880793608,2325.339751,2.053748911,2382.813637,2.326347874,2473.709968
32.02857143,32,0.2,0,0.888240336,1.716754636,0.187369992,-2.326347874,989.2101942,-2.053748911,1072.033202,-1.880793608,1124.958783,-1.281551566,1310.434558,-0.67448975,1501.377797,0,1716.754636,0.67448975,1935.201163,1.281551566,2134.207427,1.644853627,2254.317873,1.880793608,2332.708794,2.053748911,2390.361271,2.326347874,2481.543958
32.05714286,32,0.4,0,0.886853221,1.722362678,0.187257741,-2.326347874,993.1120265,-2.053748911,1076.102641,-1.880793608,1129.13936,-1.281551566,1315.027756,-0.67448975,1506.430258,0,1722.362678,0.67448975,1941.409264,1.281551566,2140.991239,1.644853627,2261.461566,1.880793608,2340.092143,2.053748911,2397.923204,2.326347874,2489.392254
32.08571429,32,0.6,0,0.885466106,1.727985687,0.18714418,-2.326347874,997.0309502,-2.053748911,1080.188909,-1.880793608,1133.336595,-1.281551566,1319.637024,-0.67448975,1511.498226,0,1727.985687,0.67448975,1947.631908,1.281551566,2147.789332,1.644853627,2268.619441,1.880793608,2347.489634,2.053748911,2405.499261,2.326347874,2497.254673
32.11428571,32,0.8,0,0.884078992,1.73362358,0.187029311,-2.326347874,1000.966963,-2.053748911,1084.291995,-1.880793608,1137.550472,-1.281551566,1324.262326,-0.67448975,1516.581646,0,1733.62358,0.67448975,1953.868985,1.281551566,2154.601566,1.644853627,2275.791343,1.880793608,2354.9011,2.053748911,2413.089271,2.326347874,2505.131026
32.14285714,32,1,0,0.882691877,1.739276273,0.186913134,-2.326347874,1004.920063,-2.053748911,1088.411888,-1.880793608,1141.780976,-1.281551566,1328.903626,-0.67448975,1521.680459,0,1739.276273,0.67448975,1960.120381,1.281551566,2161.427802,1.644853627,2282.977115,1.880793608,2362.326375,2.053748911,2420.693055,2.326347874,2513.021125
32.17142857,32,1.2,1,0.881304762,1.744943682,0.18679565,-2.326347874,1008.890244,-2.053748911,1092.548577,-1.880793608,1146.02809,-1.281551566,1333.560889,-0.67448975,1526.794609,0,1744.943682,0.67448975,1966.385983,1.281551566,2168.267901,1.644853627,2290.176599,1.880793608,2369.76529,2.053748911,2428.310439,2.326347874,2520.92478
