ga,gaw,gad,gastr,ML,MM,MS,z,m1,z,m2,z,m3,z,m10,z,m25,z,m50,z,m75,z,m90,z,m95,z,m97,z,m98,z,m99
25.02857143,25,0.2,0,1.140431121,0.802950751,0.168559975,-2.326347874,477.4845547,-2.053748911,516.9494613,-1.880793608,541.7688708,-1.281551566,626.587532,-0.67448975,710.8949127,0,802.9507513,0.67448975,893.5441742,1.281551566,973.9870133,1.644853627,1021.681021,1.880793608,1052.487454,2.053748911,1074.989662,2.326347874,1110.322695
25.05714286,25,0.4,0,1.139853166,0.806068404,0.168508547,-2.326347874,479.4882554,-2.053748911,519.0818063,-1.880793608,543.98321,-1.281551566,629.0877241,-0.67448975,713.6867815,0,806.0684045,0.67448975,896.9888786,1.281551566,977.7268505,1.644853627,1025.597751,1.880793608,1056.519152,2.053748911,1079.105676,2.326347874,1114.571661
25.08571429,25,0.6,0,1.139273768,0.809203711,0.168457054,-2.326347874,481.5037782,-2.053748911,521.2266299,-1.880793608,546.2104487,-1.281551566,631.6022975,-0.67448975,716.4945659,0,809.2037113,0.67448975,900.4530051,1.281551566,981.4877241,1.644853627,1029.536493,1.880793608,1060.573499,2.053748911,1083.244807,2.326347874,1118.844486
25.11428571,25,0.8,0,1.138692937,0.812356576,0.168405498,-2.326347874,483.5310736,-2.053748911,523.383877,-1.880793608,548.4505282,-1.281551566,634.1311811,-0.67448975,719.3181829,0,812.3565761,0.67448975,903.9364457,1.281551566,985.2695158,1.644853627,1033.497123,1.880793608,1064.650366,2.053748911,1087.406924,2.326347874,1123.141033
25.14285714,25,1,0,1.138110691,0.815526892,0.168353878,-2.326347874,485.570086,-2.053748911,525.5534854,-1.880793608,550.7033822,-1.281551566,636.6742956,-0.67448975,722.15754,0,815.5268925,0.67448975,907.439081,1.281551566,989.0720943,1.644853627,1037.479501,1.880793608,1068.749611,2.053748911,1091.591882,2.326347874,1127.461153
25.17142857,25,1.2,1,1.137527043,0.818714527,0.168302197,-2.326347874,487.6207424,-2.053748911,527.7353747,-1.880793608,552.9689258,-1.281551566,639.2315397,-0.67448975,725.0125203,0,818.7145266,0.67448975,910.9607605,1.281551566,992.8952949,1.644853627,1041.483456,1.880793608,1072.871056,2.053748911,1095.799498,2.326347874,1131.804656
25.2,25,1.4,1,1.136942013,0.821919349,0.168250457,-2.326347874,489.6829725,-2.053748911,529.9294672,-1.880793608,555.2470764,-1.281551566,641.8028154,-0.67448975,727.8830104,0,821.9193486,0.67448975,914.5013384,1.281551566,996.7389578,1.644853627,1045.508819,1.880793608,1077.014527,2.053748911,1100.029595,2.326347874,1136.171361
25.22857143,25,1.6,1,1.136355617,0.825141189,0.168198658,-2.326347874,491.7566817,-2.053748911,532.135659,-1.880793608,557.5377245,-1.281551566,644.3879933,-0.67448975,730.7688614,0,825.1411887,0.67448975,918.0606247,1.281551566,1000.602875,1.644853627,1049.555372,1.880793608,1081.179798,2.053748911,1104.281943,2.326347874,1140.561028
25.25714286,25,1.8,1,1.135767878,0.828379872,0.168146801,-2.326347874,493.8417719,-2.053748911,534.3538426,-1.880793608,559.8407566,-1.281551566,646.9869398,-0.67448975,733.6699202,0,828.3798721,0.67448975,921.6384236,1.281551566,1004.486833,1.644853627,1053.622889,1.880793608,1085.366639,2.053748911,1108.556304,2.326347874,1144.973414
25.28571429,25,2,2,1.135178815,0.831635213,0.16809489,-2.326347874,495.9381386,-2.053748911,536.5839036,-1.880793608,562.1560521,-1.281551566,649.5995132,-0.67448975,736.5860238,0,831.6352133,0.67448975,925.2345274,1.281551566,1008.390603,1.644853627,1057.711133,1.880793608,1089.574803,2.053748911,1112.852429,2.326347874,1149.408257
25.31428571,25,2.2,2,1.134588451,0.834907,0.168042924,-2.326347874,498.045661,-2.053748911,538.8257101,-1.880793608,564.4834721,-1.281551566,652.2255506,-0.67448975,739.5169857,0,834.9070002,0.67448975,928.8486989,1.281551566,1012.313928,1.644853627,1061.81983,1.880793608,1093.80401,2.053748911,1117.170029,2.326347874,1153.865263
25.34285714,25,2.4,2,1.133996809,0.838195025,0.167990905,-2.326347874,500.1642202,-2.053748911,541.0791322,-1.880793608,566.8228799,-1.281551566,654.864892,-0.67448975,742.462623,0,838.1950246,0.67448975,932.4807055,1.281551566,1016.256552,1.644853627,1065.948715,1.880793608,1098.053983,2.053748911,1121.508823,2.326347874,1158.34414
25.37142857,25,2.6,2,1.133403913,0.841499046,0.167938835,-2.326347874,502.2936778,-2.053748911,543.3440193,-1.880793608,569.174117,-1.281551566,657.5173523,-0.67448975,745.4227239,0,841.4990461,0.67448975,936.1302785,1.281551566,1020.218181,1.644853627,1070.097477,1.880793608,1102.324406,2.053748911,1125.868488,2.326347874,1162.844553
25.4,25,2.8,2,1.132809788,0.844818839,0.167886715,-2.326347874,504.4339039,-2.053748911,545.6202296,-1.880793608,571.5370343,-1.281551566,660.1827572,-0.67448975,748.3970894,0,844.8188386,0.67448975,939.7971653,1.281551566,1024.198541,1.644853627,1074.265829,1.880793608,1106.614979,2.053748911,1130.248716,2.326347874,1167.366186
25.42857143,25,3,3,1.132214461,0.848154139,0.167834547,-2.326347874,506.584746,-2.053748911,547.9075973,-1.880793608,573.9114576,-1.281551566,662.8609038,-0.67448975,751.385488,0,848.1541392,0.67448975,943.4810726,1.281551566,1028.19731,1.644853627,1078.453432,1.880793608,1110.925356,2.053748911,1134.649155,2.326347874,1171.908672
25.45714286,25,3.2,3,1.131617957,0.851504698,0.167782332,-2.326347874,508.746059,-2.053748911,550.2059647,-1.880793608,576.2972211,-1.281551566,665.5515989,-0.67448975,754.387699,0,851.5046977,0.67448975,947.1817207,1.281551566,1032.214183,1.644853627,1082.659967,1.880793608,1115.255206,2.053748911,1139.069466,2.326347874,1176.471664
25.48571429,25,3.4,3,1.131020304,0.854870239,0.167730071,-2.326347874,510.9176822,-2.053748911,552.5151571,-1.880793608,578.6941415,-1.281551566,668.2546292,-0.67448975,757.4034796,0,854.8702388,0.67448975,950.8988024,1.281551566,1036.248825,1.644853627,1086.885081,1.880793608,1119.604166,2.053748911,1143.509278,2.326347874,1181.054778
25.51428571,25,3.6,3,1.130421528,0.858250493,0.167677767,-2.326347874,513.099459,-2.053748911,554.8350044,-1.880793608,581.1020402,-1.281551566,670.9697868,-0.67448975,760.4325927,0,858.2504935,0.67448975,954.6320178,1.281551566,1040.300907,1.644853627,1091.12843,1.880793608,1123.971882,2.053748911,1147.96823,2.326347874,1185.657639
25.54285714,25,3.8,3,1.129821659,0.861645171,0.167625421,-2.326347874,515.291219,-2.053748911,557.1653217,-1.880793608,583.5207229,-1.281551566,673.6968463,-0.67448975,763.4747816,0,861.645171,0.67448975,958.3810422,1.281551566,1044.370076,1.644853627,1095.389642,1.880793608,1128.357969,2.053748911,1152.445929,2.326347874,1190.279842
25.57142857,25,4,3,1.129220726,0.865053985,0.167573033,-2.326347874,517.4927942,-2.053748911,559.5059267,-1.880793608,585.9499986,-1.281551566,676.4355857,-0.67448975,766.5297938,0,865.0539854,0.67448975,962.1455569,1.281551566,1048.455983,1.644853627,1099.668352,1.880793608,1132.762052,2.053748911,1156.94199,2.326347874,1194.92099
25.6,25,4.2,4,1.128618756,0.868476644,0.167520606,-2.326347874,519.7040125,-2.053748911,561.856633,-1.880793608,588.3896715,-1.281551566,679.185778,-0.67448975,769.5973707,0,868.4766436,0.67448975,965.9252347,1.281551566,1052.558271,1.644853627,1103.964185,1.880793608,1137.183745,2.053748911,1161.456019,2.326347874,1199.580676
25.62857143,25,4.4,4,1.12801578,0.871912835,0.167468142,-2.326347874,521.9246909,-2.053748911,564.217242,-1.880793608,590.8395335,-1.281551566,681.9471817,-0.67448975,772.6772379,0,871.9128351,0.67448975,969.7197297,1.281551566,1056.676563,1.644853627,1108.276744,1.880793608,1141.622637,2.053748911,1165.987599,2.326347874,1204.258466
25.65714286,25,4.6,4,1.127411827,0.875362264,0.16741564,-2.326347874,524.1546549,-2.053748911,566.5875647,-1.880793608,593.2993865,-1.281551566,684.7195673,-0.67448975,775.7691343,0,875.3622643,0.67448975,973.5287121,1.281551566,1060.810499,1.644853627,1112.605651,1.880793608,1146.078341,2.053748911,1170.536331,2.326347874,1208.953952
25.68571429,25,4.8,4,1.126806927,0.878824619,0.167363104,-2.326347874,526.3937199,-2.053748911,568.9674013,-1.880793608,595.7690208,-1.281551566,687.5026919,-0.67448975,778.8727839,0,878.8246187,0.67448975,977.3518338,1.281551566,1064.959698,1.644853627,1116.950508,1.880793608,1150.550444,2.053748911,1175.101795,2.326347874,1213.666698
25.71428571,25,5,5,1.126201111,0.882299582,0.167310533,-2.326347874,528.6416981,-2.053748911,571.3565487,-1.880793608,598.2482236,-1.281551566,690.2963092,-0.67448975,781.9879069,0,882.299582,0.67448975,981.1887421,1.281551566,1069.123776,1.644853627,1121.310911,1.880793608,1155.038532,2.053748911,1179.683567,2.326347874,1218.396264
25.74285714,25,5.2,5,1.125594408,0.885786843,0.167257931,-2.326347874,530.8984053,-2.053748911,573.7548072,-1.880793608,600.7367858,-1.281551566,693.1001772,-0.67448975,785.1142283,0,885.786843,0.67448975,985.0390902,1.281551566,1073.302353,1.644853627,1125.686461,1.880793608,1159.542193,2.053748911,1184.281227,2.326347874,1223.142219
25.77142857,25,5.4,5,1.12498685,0.889286078,0.167205297,-2.326347874,533.1636488,-2.053748911,576.1619685,-1.880793608,603.234489,-1.281551566,695.9140434,-0.67448975,788.2514616,0,889.2860777,0.67448975,988.902517,1.281551566,1077.495038,1.644853627,1130.076746,1.880793608,1164.061002,2.053748911,1188.89434,2.326347874,1227.904113
25.8,25,5.6,5,1.124378466,0.89279697,0.167152634,-2.326347874,535.4372407,-2.053748911,578.5778295,-1.880793608,605.7411205,-1.281551566,698.7376619,-0.67448975,791.3993276,0,892.7969704,0.67448975,992.7786708,1.281551566,1081.701444,1.644853627,1134.481363,1.880793608,1168.594543,2.053748911,1193.522483,2.326347874,1232.681507
25.82857143,25,5.8,5,1.123769287,0.896319197,0.167099943,-2.326347874,537.718988,-2.053748911,581.0021815,-1.880793608,608.2564619,-1.281551566,701.5707803,-0.67448975,794.5575397,0,896.3191972,0.67448975,996.6671908,1.281551566,1085.921179,1.644853627,1138.899899,1.880793608,1173.142392,2.053748911,1198.165219,2.326347874,1237.473952
25.85714286,25,6,6,1.123159343,0.899852438,0.167047225,-2.326347874,540.0086998,-2.053748911,583.4348183,-1.880793608,610.7802969,-1.281551566,704.4131488,-0.67448975,797.7258148,0,899.852438,0.67448975,1000.56772,1.281551566,1090.153854,1.644853627,1143.331944,1.880793608,1177.704126,2.053748911,1202.82212,2.326347874,1242.281003
25.88571429,25,6.2,6,1.122548665,0.903396374,0.166994481,-2.326347874,542.3061858,-2.053748911,585.8755342,-1.880793608,613.3124104,-1.281551566,707.2645191,-0.67448975,800.9038711,0,903.3963744,0.67448975,1004.479905,1.281551566,1094.399081,1.644853627,1147.777094,1.880793608,1182.279328,2.053748911,1207.492756,2.326347874,1247.102219
25.91428571,25,6.4,6,1.121937283,0.906950679,0.166941713,-2.326347874,544.6112503,-2.053748911,588.3241179,-1.880793608,615.8525812,-1.281551566,710.1246359,-0.67448975,804.0914191,0,906.9506794,0.67448975,1008.40338,1.281551566,1098.656463,1.644853627,1152.23493,1.880793608,1186.867567,2.053748911,1212.17669,2.326347874,1251.937145
25.94285714,25,6.6,6,1.121325226,0.910515031,0.166888921,-2.326347874,546.9237004,-2.053748911,590.7803613,-1.880793608,618.4005914,-1.281551566,712.9932477,-0.67448975,807.2881737,0,910.5150308,0.67448975,1012.337788,1.281551566,1102.92561,1.644853627,1156.705043,1.880793608,1191.468421,2.053748911,1216.873488,2.326347874,1256.785336
25.97142857,25,6.8,6,1.120712525,0.914089108,0.166836108,-2.326347874,549.2433436,-2.053748911,593.2440562,-1.880793608,620.9562232,-1.281551566,715.8701037,-0.67448975,810.4938507,0,914.0891077,0.67448975,1016.282769,1.281551566,1107.20613,1.644853627,1161.187022,1.880793608,1196.081466,2.053748911,1221.582721,2.326347874,1261.646344
26,26,0,0,1.120099211,0.917672593,0.166783273,-2.326347874,551.5699892,-2.053748911,595.7149974,-1.880793608,623.5192617,-1.281551566,718.7549559,-0.67448975,813.7081692,0,917.6725926,0.67448975,1020.237972,1.281551566,1111.497639,1.644853627,1165.680464,1.880793608,1200.706288,2.053748911,1226.303961,2.326347874,1266.519731
26.02857143,26,0.2,0,1.11948531,0.921265178,0.166730419,-2.326347874,553.9034526,-2.053748911,598.1929853,-1.880793608,626.0894983,-1.281551566,721.647564,-0.67448975,816.9308568,0,921.2651783,0.67448975,1024.203054,1.281551566,1115.799762,1.644853627,1170.184975,1.880793608,1205.342481,2.053748911,1231.036796,2.326347874,1271.40507
26.05714286,26,0.4,0,1.118870854,0.924866538,0.166677547,-2.326347874,556.2435372,-2.053748911,600.6778079,-1.880793608,628.6667112,-1.281551566,724.5476724,-0.67448975,820.1616241,0,924.8665378,0.67448975,1028.177651,1.281551566,1120.112104,1.644853627,1174.700141,1.880793608,1209.989616,2.053748911,1235.780788,2.326347874,1276.301908
26.08571429,26,0.6,0,1.118255871,0.928476356,0.166624657,-2.326347874,558.5900531,-2.053748911,603.1692607,-1.880793608,631.2506865,-1.281551566,727.4550349,-0.67448975,823.4001922,0,928.4763564,0.67448975,1032.161413,1.281551566,1124.434282,1.644853627,1179.22556,1.880793608,1214.647281,2.053748911,1240.535514,2.326347874,1281.209809
26.11428571,26,0.8,0,1.11764039,0.932094328,0.166571751,-2.326347874,560.9428158,-2.053748911,605.6671447,-1.880793608,633.8412159,-1.281551566,730.3694118,-0.67448975,826.6462899,0,932.094328,0.67448975,1036.153999,1.281551566,1128.765924,1.644853627,1183.760841,1.880793608,1219.315072,2.053748911,1245.300564,2.326347874,1286.128347
26.14285714,26,1,0,1.117024437,0.935720158,0.166518829,-2.326347874,563.3016474,-2.053748911,608.171268,-1.880793608,636.438099,-1.281551566,733.2905724,-0.67448975,829.899656,0,935.7201577,0.67448975,1040.15508,1.281551566,1133.106672,1.644853627,1188.305609,1.880793608,1223.992603,2.053748911,1250.075541,2.326347874,1291.057114
26.17142857,26,1.2,1,1.116408043,0.939353523,0.166465892,-2.326347874,565.6663529,-2.053748911,610.6814208,-1.880793608,639.0411163,-1.281551566,736.2182641,-0.67448975,833.1600046,0,939.353523,0.67448975,1044.164298,1.281551566,1137.456135,1.644853627,1192.859452,1.880793608,1228.679451,2.053748911,1254.860015,2.326347874,1295.995664
26.2,26,1.4,1,1.115791233,0.942994138,0.166412943,-2.326347874,568.0367596,-2.053748911,613.1974169,-1.880793608,641.6500731,-1.281551566,739.1522632,-0.67448975,836.4270826,0,942.9941383,0.67448975,1048.181335,1.281551566,1141.813966,1.644853627,1197.422008,1.880793608,1233.37524,2.053748911,1259.6536,2.326347874,1300.9436
26.22857143,26,1.6,1,1.115174034,0.9466417,0.16635998,-2.326347874,570.4126835,-2.053748911,615.7190582,-1.880793608,644.2647625,-1.281551566,742.0923316,-0.67448975,839.7006208,0,946.6416998,0.67448975,1052.205853,1.281551566,1146.179797,1.644853627,1201.99289,1.880793608,1238.079572,2.053748911,1264.45589,2.326347874,1305.900501
26.25714286,26,1.8,1,1.114556474,0.950295928,0.166307006,-2.326347874,572.7939556,-2.053748911,618.2461626,-1.880793608,646.8849941,-1.281551566,745.0382506,-0.67448975,842.9803717,0,950.2959285,0.67448975,1056.237542,1.281551566,1150.553288,1.644853627,1206.571741,1.880793608,1242.79208,2.053748911,1269.266511,2.326347874,1310.86598
26.28571429,26,2,2,1.113938577,0.953956538,0.166254021,-2.326347874,575.180402,-2.053748911,620.7785431,-1.880793608,649.5105724,-1.281551566,747.9897956,-0.67448975,846.2660812,0,953.9565377,0.67448975,1060.276082,1.281551566,1154.934092,1.644853627,1211.158196,1.880793608,1247.512388,2.053748911,1274.085078,2.326347874,1315.839641
26.31428571,26,2.2,2,1.11332037,0.957623238,0.166201026,-2.326347874,577.5718468,-2.053748911,623.3160103,-1.880793608,652.1412997,-1.281551566,750.9467394,-0.67448975,849.5574926,0,957.6232379,0.67448975,1064.321151,1.281551566,1159.321858,1.644853627,1215.751888,1.880793608,1252.240116,2.053748911,1278.911202,2.326347874,1320.821081
26.34285714,26,2.4,2,1.112701877,0.961295753,0.166148022,-2.326347874,579.9681226,-2.053748911,625.8583842,-1.880793608,654.7769876,-1.281551566,753.9088658,-0.67448975,852.8543614,0,961.2957534,0.67448975,1068.372442,1.281551566,1163.71625,1.644853627,1220.352464,1.880793608,1256.974902,2.053748911,1283.744516,2.326347874,1325.80992
26.37142857,26,2.6,2,1.112083123,0.964973818,0.166095008,-2.326347874,582.3690673,-2.053748911,628.4054902,-1.880793608,657.4174541,-1.281551566,756.8759657,-0.67448975,856.1564513,0,964.9738178,0.67448975,1072.42966,1.281551566,1168.116946,1.644853627,1224.959586,1.880793608,1261.716397,2.053748911,1288.584659,2.326347874,1330.805787
26.4,26,2.8,2,1.111464131,0.968657163,0.166041987,-2.326347874,584.7745179,-2.053748911,630.9571532,-1.880793608,660.0625159,-1.281551566,759.8478288,-0.67448975,859.4635248,0,968.6571632,0.67448975,1076.492506,1.281551566,1172.523621,1.644853627,1229.572912,1.880793608,1266.464248,2.053748911,1293.431275,2.326347874,1335.808312
26.42857143,26,3,3,1.110844925,0.972345548,0.165988959,-2.326347874,587.1843269,-2.053748911,633.5132145,-1.880793608,662.7120076,-1.281551566,762.8242653,-0.67448975,862.7753672,0,972.3455477,0.67448975,1080.560711,1.281551566,1176.935981,1.644853627,1234.192134,1.880793608,1271.21814,2.053748911,1298.284038,2.326347874,1340.817159
26.45714286,26,3.2,3,1.110225528,0.97603869,0.165935924,-2.326347874,589.5983229,-2.053748911,636.0734898,-1.880793608,665.3657365,-1.281551566,765.8050543,-0.67448975,866.091729,0,976.03869,0.67448975,1084.633962,1.281551566,1181.353685,1.644853627,1238.816895,1.880793608,1275.977701,2.053748911,1303.142571,2.326347874,1345.831938
26.48571429,26,3.4,3,1.109605961,0.97973636,0.165882883,-2.326347874,592.0163657,-2.053748911,638.6378285,-1.880793608,668.0235455,-1.281551566,768.7900154,-0.67448975,869.4124063,0,979.7363603,0.67448975,1088.712003,1.281551566,1185.776454,1.644853627,1243.446901,1.880793608,1280.742631,2.053748911,1308.006567,2.326347874,1350.852331
26.51428571,26,3.6,3,1.108986245,0.983438318,0.165829836,-2.326347874,594.4383083,-2.053748911,641.2060726,-1.880793608,670.6852695,-1.281551566,771.7789594,-0.67448975,872.7371858,0,983.4383181,0.67448975,1092.794567,1.281551566,1190.203996,1.644853627,1248.081846,1.880793608,1285.512615,2.053748911,1312.875701,2.326347874,1355.878005
26.54285714,26,3.8,3,1.108366403,0.987144322,0.165776784,-2.326347874,596.8640035,-2.053748911,643.7780638,-1.880793608,673.3507433,-1.281551566,774.7716971,-0.67448975,876.0658535,0,987.1443222,0.67448975,1096.881386,1.281551566,1194.636019,1.644853627,1252.721423,1.880793608,1290.287335,2.053748911,1317.749652,2.326347874,1360.908626
26.57142857,26,4,3,1.107746454,0.99085415,0.165723728,-2.326347874,599.2933151,-2.053748911,646.3536561,-1.880793608,676.0198144,-1.281551566,777.7680535,-0.67448975,879.3982119,0,990.8541503,0.67448975,1100.972212,1.281551566,1199.072253,1.644853627,1257.365349,1.880793608,1295.066499,2.053748911,1322.628121,2.326347874,1365.943884
26.6,26,4.2,4,1.107126417,0.994567582,0.165670667,-2.326347874,601.7261086,-2.053748911,648.9327048,-1.880793608,678.692332,-1.281551566,780.767856,-0.67448975,882.734066,0,994.5675824,0.67448975,1105.0668,1.281551566,1203.51243,1.644853627,1262.013344,1.880793608,1299.84982,2.053748911,1327.510812,2.326347874,1370.983476
26.62857143,26,4.4,4,1.106506312,0.998284404,0.165617602,-2.326347874,604.162253,-2.053748911,651.5150693,-1.880793608,681.368149,-1.281551566,783.770936,-0.67448975,886.0732258,0,998.2844043,0.67448975,1109.164913,1.281551566,1207.956292,1.644853627,1266.665135,1.880793608,1304.637015,2.053748911,1332.39744,2.326347874,1376.027104
26.65714286,26,4.6,4,1.105886156,1.002004401,0.165564534,-2.326347874,606.6016163,-2.053748911,654.1006079,-1.880793608,684.0471179,-1.281551566,786.7771245,-0.67448975,889.4155003,0,1002.004401,0.67448975,1113.266311,1.281551566,1212.403577,1.644853627,1271.320448,1.880793608,1309.427803,2.053748911,1337.287714,2.326347874,1381.074471
26.68571429,26,4.8,4,1.105265968,1.005727381,0.165511463,-2.326347874,609.0440809,-2.053748911,656.6891944,-1.880793608,686.7291067,-1.281551566,789.7862707,-0.67448975,892.7607193,0,1005.727381,0.67448975,1117.37078,1.281551566,1216.854052,1.644853627,1275.979039,1.880793608,1314.221932,2.053748911,1342.181378,2.326347874,1386.125309
26.71428571,26,5,5,1.104645763,1.009453151,0.165458388,-2.326347874,611.4895287,-2.053748911,659.280702,-1.880793608,689.4139832,-1.281551566,792.7982229,-0.67448975,896.1087116,0,1009.453151,0.67448975,1121.478107,1.281551566,1221.307484,1.644853627,1280.640662,1.880793608,1319.019148,2.053748911,1347.078173,2.326347874,1391.179352
26.74285714,26,5.2,5,1.104025559,1.01318153,0.165405311,-2.326347874,613.9378486,-2.053748911,661.8750115,-1.880793608,692.1016232,-1.281551566,795.8128391,-0.67448975,899.459317,0,1013.18153,0.67448975,1125.58809,1.281551566,1225.763653,1.644853627,1285.305087,1.880793608,1323.819214,2.053748911,1351.977857,2.326347874,1396.236349
26.77142857,26,5.4,5,1.103405371,1.016912325,0.165352231,-2.326347874,616.3889219,-2.053748911,664.4719955,-1.880793608,694.7918935,-1.281551566,798.8299671,-0.67448975,902.8123638,0,1016.912325,0.67448975,1129.700514,1.281551566,1230.222325,1.644853627,1289.972068,1.880793608,1328.621877,2.053748911,1356.88017,2.326347874,1401.296032
26.8,26,5.6,5,1.102785212,1.020645381,0.165299148,-2.326347874,618.8426527,-2.053748911,667.0715512,-1.880793608,697.4846871,-1.281551566,801.849484,-0.67448975,906.1677133,0,1020.645381,0.67448975,1133.815205,1.281551566,1234.683309,1.644853627,1294.641405,1.880793608,1333.42693,2.053748911,1361.784902,2.326347874,1406.358184
26.82857143,26,5.8,5,1.102165099,1.024380525,0.165246064,-2.326347874,621.298936,-2.053748911,669.6735661,-1.880793608,700.1798865,-1.281551566,804.8712558,-0.67448975,909.5252142,0,1024.380525,0.67448975,1137.931973,1.281551566,1239.146399,1.644853627,1299.31288,1.880793608,1338.23415,2.053748911,1366.691824,2.326347874,1411.422568
26.85714286,26,6,6,1.101545044,1.028117603,0.165192976,-2.326347874,623.7576759,-2.053748911,672.2779372,-1.880793608,702.8773844,-1.281551566,807.8951596,-0.67448975,912.884728,0,1028.117603,0.67448975,1142.050646,1.281551566,1243.611405,1.644853627,1303.986296,1.880793608,1343.043332,2.053748911,1371.600727,2.326347874,1416.488967
26.88571429,26,6.2,6,1.10092506,1.031856478,0.165139887,-2.326347874,626.2187884,-2.053748911,674.8845746,-1.880793608,705.5770869,-1.281551566,810.9210881,-0.67448975,916.2461336,0,1031.856478,0.67448975,1146.17107,1.281551566,1248.078162,1.644853627,1308.661478,1.880793608,1347.854296,2.053748911,1376.511426,2.326347874,1421.557192
26.91428571,26,6.4,6,1.100305158,1.035596997,0.165086795,-2.326347874,628.6821801,-2.053748911,677.493378,-1.880793608,708.2788895,-1.281551566,813.9489218,-0.67448975,919.6092961,0,1035.596997,0.67448975,1150.293077,1.281551566,1252.546484,1.644853627,1313.338232,1.880793608,1352.666842,2.053748911,1381.423719,2.326347874,1426.627031
26.94285714,26,6.6,6,1.099685351,1.039339031,0.165033701,-2.326347874,631.1477706,-2.053748911,680.1042613,-1.880793608,710.9827025,-1.281551566,816.9785579,-0.67448975,922.9740997,0,1039.339031,0.67448975,1154.416522,1.281551566,1257.016214,1.644853627,1318.016391,1.880793608,1357.480799,2.053748911,1386.337428,2.326347874,1431.698302
26.97142857,26,6.8,6,1.099065647,1.043082462,0.164980604,-2.326347874,633.6154879,-2.053748911,682.7171474,-1.880793608,713.6884454,-1.281551566,820.0099047,-0.67448975,926.3404406,0,1043.082462,0.67448975,1158.541273,1.281551566,1261.487208,1.644853627,1322.695805,1.880793608,1362.296011,2.053748911,1391.252397,2.326347874,1436.770844
27,27,0,0,1.098446058,1.04682716,0.164927505,-2.326347874,636.0852521,-2.053748911,685.3319507,-1.880793608,716.3960289,-1.281551566,823.04286,-0.67448975,929.7082039,0,1046.82716,0.67448975,1162.667187,1.281551566,1265.959309,1.644853627,1327.37631,1.880793608,1367.11231,2.053748911,1396.168451,2.326347874,1441.844474
27.02857143,27,0.2,0,1.097826593,1.050573028,0.164874403,-2.326347874,638.5570029,-2.053748911,687.9486064,-1.880793608,719.1053855,-1.281551566,826.0773467,-0.67448975,933.0773021,0,1050.573028,0.67448975,1166.794154,1.281551566,1270.432398,1.644853627,1332.05778,1.880793608,1371.929563,2.053748911,1401.085457,2.326347874,1446.919057
27.05714286,27,0.4,0,1.09720726,1.054319957,0.164821298,-2.326347874,641.0306735,-2.053748911,690.5670433,-1.880793608,721.816441,-1.281551566,829.1132797,-0.67448975,936.4476396,0,1054.319957,0.67448975,1170.922054,1.281551566,1274.906342,1.644853627,1336.740075,1.880793608,1376.74763,2.053748911,1406.00327,2.326347874,1451.99444
27.08571429,27,0.6,0,1.096588067,1.058067857,0.16476819,-2.326347874,643.5062089,-2.053748911,693.1872021,-1.880793608,724.5291336,-1.281551566,832.1505887,-0.67448975,939.8191367,0,1058.067857,0.67448975,1175.050787,1.281551566,1279.381033,1.644853627,1341.423081,1.880793608,1381.566391,2.053748911,1410.921767,2.326347874,1457.070499
27.11428571,27,0.8,0,1.095969019,1.061816639,0.164715078,-2.326347874,645.9835547,-2.053748911,695.8090248,-1.880793608,727.2434027,-1.281551566,835.1892041,-0.67448975,943.1917149,0,1061.816639,0.67448975,1179.180252,1.281551566,1283.856362,1.644853627,1346.106685,1.880793608,1386.385729,2.053748911,1415.840829,2.326347874,1462.147109
27.14285714,27,1,0,1.095350126,1.065566231,0.164661962,-2.326347874,648.4626658,-2.053748911,698.432463,-1.880793608,729.959198,-1.281551566,838.2290685,-0.67448975,946.5653093,0,1065.566231,0.67448975,1183.31037,1.281551566,1288.332239,1.644853627,1350.790792,1.880793608,1391.205546,2.053748911,1420.760358,2.326347874,1467.224168
27.17142857,27,1.2,1,1.094731391,1.069316552,0.164608843,-2.326347874,650.9434929,-2.053748911,701.0574641,-1.880793608,732.6764645,-1.281551566,841.270119,-0.67448975,949.9398489,0,1069.316552,0.67448975,1187.44105,1.281551566,1292.808567,1.644853627,1355.475298,1.880793608,1396.025737,2.053748911,1425.680243,2.326347874,1472.301562
27.2,27,1.4,1,1.094112819,1.073067553,0.164555719,-2.326347874,653.4260069,-2.053748911,703.6839966,-1.880793608,735.3951695,-1.281551566,844.3123181,-0.67448975,953.3152912,0,1073.067553,0.67448975,1191.572238,1.281551566,1297.285287,1.644853627,1360.160143,1.880793608,1400.846237,2.053748911,1430.600419,2.326347874,1477.379224
27.22857143,27,1.6,1,1.093494415,1.076819165,0.164502589,-2.326347874,655.9101646,-2.053748911,706.3120145,-1.880793608,738.115265,-1.281551566,847.3556109,-0.67448975,956.6915739,0,1076.819165,0.67448975,1195.703855,1.281551566,1301.762311,1.644853627,1364.845234,1.880793608,1405.666953,2.053748911,1435.52079,2.326347874,1482.457055
27.25714286,27,1.8,1,1.092876183,1.080571348,0.164449455,-2.326347874,658.3959425,-2.053748911,708.9414925,-1.880793608,740.8367245,-1.281551566,850.3999669,-0.67448975,960.0686626,0,1080.571348,0.67448975,1199.835859,1.281551566,1306.239593,1.644853627,1369.530521,1.880793608,1410.487831,2.053748911,1440.441302,2.326347874,1487.534998
