ga,gaw,gad,gastr,ML,MM,MS,z,m1,z,m2,z,m3,z,m10,z,m25,z,m50,z,m75,z,m90,z,m95,z,m97,z,m98,z,m99
30.02857143,30,0.2,0,0.99615042,1.44094636,0.180533302,-2.326347874,836.3493452,-2.053748911,907.1257766,-1.880793608,952.0422918,-1.281551566,1107.726412,-0.67448975,1265.528291,0,1440.94636,0.67448975,1616.446878,1.281551566,1774.465903,1.644853627,1869.060182,1.880793608,1930.502667,2.053748911,1975.547746,2.326347874,2046.552361
30.05714286,30,0.4,0,0.995536134,1.445490881,0.180564064,-2.326347874,838.9759726,-2.053748911,909.9657828,-1.880793608,955.0194954,-1.281551566,1111.188897,-0.67448975,1269.496459,0,1445.490881,0.67448975,1621.581244,1.281551566,1780.141477,1.644853627,1875.063949,1.880793608,1936.721202,2.053748911,1981.924503,2.326347874,2053.179805
30.08571429,30,0.6,0,0.994921849,1.450053742,0.180593878,-2.326347874,841.6163923,-2.053748911,912.820045,-1.880793608,958.0112595,-1.281551566,1114.667057,-0.67448975,1273.481519,0,1450.053742,0.67448975,1626.735489,1.281551566,1785.83839,1.644853627,1881.089959,1.880793608,1942.962579,2.053748911,1988.324546,2.326347874,2059.831247
30.11428571,30,0.8,0,0.994307563,1.454635025,0.180622733,-2.326347874,844.2707138,-2.053748911,915.6886694,-1.880793608,961.0176883,-1.281551566,1118.16099,-0.67448975,1277.483561,0,1454.635025,0.67448975,1631.909687,1.281551566,1791.556708,1.644853627,1887.138275,1.880793608,1949.226858,2.053748911,1994.747935,2.326347874,2066.506744
30.14285714,30,1,0,0.993693277,1.459234809,0.180650619,-2.326347874,846.9390459,-2.053748911,918.5717616,-1.880793608,964.0388854,-1.281551566,1121.67079,-0.67448975,1281.502673,0,1459.234809,0.67448975,1637.103911,1.281551566,1797.296495,1.644853627,1893.208956,1.880793608,1955.514097,2.053748911,2001.194725,2.326347874,2073.206347
30.17142857,30,1.2,1,0.993078992,1.46385317,0.180677525,-2.326347874,849.6214959,-2.053748911,921.4694253,-1.880793608,967.0749519,-1.281551566,1125.196552,-0.67448975,1285.538941,0,1463.85317,0.67448975,1642.318227,1.281551566,1803.057813,1.644853627,1899.30206,1.880793608,1961.824349,2.053748911,2007.664967,2.326347874,2079.930104
30.2,30,1.4,1,0.992464706,1.468490185,0.180703441,-2.326347874,852.3181705,-2.053748911,924.3817633,-1.880793608,970.1259886,-1.281551566,1128.738367,-0.67448975,1289.592449,0,1468.490185,0.67448975,1647.552702,1.281551566,1808.840719,1.644853627,1905.417637,1.880793608,1968.157663,2.053748911,2014.158709,2.326347874,2086.678059
30.22857143,30,1.6,1,0.99185042,1.473145924,0.180728358,-2.326347874,855.0291748,-2.053748911,927.3088771,-1.880793608,973.1920944,-1.281551566,1132.296327,-0.67448975,1293.663277,0,1473.145924,0.67448975,1652.807397,1.281551566,1814.645265,1.644853627,1911.555737,1.880793608,1974.514085,2.053748911,2020.675992,2.326347874,2093.450251
30.25714286,30,1.8,1,0.991236134,1.477820456,0.180752264,-2.326347874,857.7546133,-2.053748911,930.2508671,-1.880793608,976.273367,-1.281551566,1135.87052,-0.67448975,1297.751507,0,1477.820456,0.67448975,1658.082373,1.281551566,1820.471504,1.644853627,1917.716406,1.880793608,1980.893656,2.053748911,2027.216858,2.326347874,2100.246716
30.28571429,30,2,2,0.990621849,1.482513849,0.18077515,-2.326347874,860.494589,-2.053748911,933.2078321,-1.880793608,979.3699026,-1.281551566,1139.461033,-0.67448975,1301.857214,0,1482.513849,0.67448975,1663.377684,1.281551566,1826.31948,1.644853627,1923.899683,1.880793608,1987.296414,2.053748911,2033.781339,2.326347874,2107.067484
30.31428571,30,2.2,2,0.990007563,1.487226166,0.180797006,-2.326347874,863.2492041,-2.053748911,936.1798698,-1.880793608,982.4817963,-1.281551566,1143.06795,-0.67448975,1305.980474,0,1487.226166,0.67448975,1668.693384,1.281551566,1832.189238,1.644853627,1930.105608,1.880793608,1993.722393,2.053748911,2040.369468,2.326347874,2113.912582
30.34285714,30,2.4,2,0.989393277,1.491957469,0.180817821,-2.326347874,866.0185592,-2.053748911,939.1670766,-1.880793608,985.6091412,-1.281551566,1146.691355,-0.67448975,1310.12136,0,1491.957469,0.67448975,1674.029523,1.281551566,1838.080817,1.644853627,1936.334212,1.880793608,2000.171622,2.053748911,2046.981272,2.326347874,2120.782033
30.37142857,30,2.6,2,0.988778992,1.496707816,0.180837587,-2.326347874,868.8027544,-2.053748911,942.1695475,-1.880793608,988.7520296,-1.281551566,1150.33133,-0.67448975,1314.279942,0,1496.707816,0.67448975,1679.386148,1.281551566,1843.994253,1.644853627,1942.585526,1.880793608,2006.644127,2.053748911,2053.616772,2.326347874,2127.675855
30.4,30,2.8,2,0.988164706,1.501477263,0.180856292,-2.326347874,871.6018879,-2.053748911,945.1873762,-1.880793608,991.9105519,-1.281551566,1153.987954,-0.67448975,1318.45629,0,1501.477263,0.67448975,1684.763303,1.281551566,1849.92958,1.644853627,1948.859577,1.880793608,2013.139931,2.053748911,2060.275989,2.326347874,2134.594062
30.42857143,30,3,3,0.98755042,1.506265865,0.180873928,-2.326347874,874.4160572,-2.053748911,948.2206551,-1.880793608,995.0847975,-1.281551566,1157.661306,-0.67448975,1322.650469,0,1506.265865,0.67448975,1690.161027,1.281551566,1855.886825,1.644853627,1955.156387,1.880793608,2019.659051,2.053748911,2066.958937,2.326347874,2141.536663
30.45714286,30,3.2,3,0.986936134,1.511073671,0.180890485,-2.326347874,877.2453586,-2.053748911,951.2694751,-1.880793608,998.2748538,-1.281551566,1161.35146,-0.67448975,1326.862543,0,1511.073671,0.67448975,1695.579359,1.281551566,1861.866016,1.644853627,1961.475973,1.880793608,2026.201501,2.053748911,2073.665626,2.326347874,2148.503664
30.48571429,30,3.4,3,0.986321849,1.515900731,0.180905954,-2.326347874,880.089887,-2.053748911,954.333926,-1.880793608,1001.480807,-1.281551566,1165.058492,-0.67448975,1331.092575,0,1515.900731,0.67448975,1701.018333,1.281551566,1867.867173,1.644853627,1967.818352,1.880793608,2032.767291,2.053748911,2080.396063,2.326347874,2155.495067
30.51428571,30,3.6,3,0.985707563,1.520747088,0.180920324,-2.326347874,882.949736,-2.053748911,957.4140958,-1.880793608,1004.702742,-1.281551566,1168.782473,-0.67448975,1335.340623,0,1520.747088,0.67448975,1706.47798,1.281551566,1873.890316,1.644853627,1974.183533,1.880793608,2039.356427,2.053748911,2087.15025,2.326347874,2162.510867
30.54285714,30,3.8,3,0.985093277,1.525612786,0.180933586,-2.326347874,885.8249986,-2.053748911,960.5100719,-1.880793608,1007.940743,-1.281551566,1172.523475,-0.67448975,1339.606746,0,1525.612786,0.67448975,1711.958328,1.281551566,1879.93546,1.644853627,1980.571525,1.880793608,2045.968912,2.053748911,2093.928187,2.326347874,2169.551058
30.57142857,30,4,3,0.984478992,1.530497865,0.180945732,-2.326347874,888.7157656,-2.053748911,963.6219391,-1.880793608,1011.194889,-1.281551566,1176.281565,-0.67448975,1343.890999,0,1530.497865,0.67448975,1717.459403,1.281551566,1886.002614,1.644853627,1986.98233,1.880793608,2052.604742,2.053748911,2100.729867,2.326347874,2176.615628
30.6,30,4.2,4,0.983864706,1.535402363,0.180956751,-2.326347874,891.6221274,-2.053748911,966.749782,-1.880793608,1014.465263,-1.281551566,1180.056811,-0.67448975,1348.193433,0,1535.402363,0.67448975,1722.981225,1.281551566,1892.091789,1.644853627,1993.415948,1.880793608,2059.263914,2.053748911,2107.55528,2.326347874,2183.70456
30.62857143,30,4.4,4,0.98325042,1.540326313,0.180966635,-2.326347874,894.5441725,-2.053748911,969.8936831,-1.880793608,1017.751943,-1.281551566,1183.849277,-0.67448975,1352.514101,0,1540.326313,0.67448975,1728.523814,1.281551566,1898.202987,1.644853627,1999.872374,1.880793608,2065.946416,2.053748911,2114.404412,2.326347874,2190.817835
30.65714286,30,4.6,4,0.982636134,1.545269748,0.180975375,-2.326347874,897.4819887,-2.053748911,973.0537235,-1.880793608,1021.055006,-1.281551566,1187.659026,-0.67448975,1356.853049,0,1545.269748,0.67448975,1734.087184,1.281551566,1904.33621,1.644853627,2006.3516,1.880793608,2072.652234,2.053748911,2121.277246,2.326347874,2197.955428
30.68571429,30,4.8,4,0.982021849,1.550232698,0.180982962,-2.326347874,900.4356622,-2.053748911,976.2299832,-1.880793608,1024.374527,-1.281551566,1191.48612,-0.67448975,1361.210325,0,1550.232698,0.67448975,1739.671349,1.281551566,1910.491455,1.644853627,2012.853615,1.880793608,2079.381352,2.053748911,2128.173759,2.326347874,2205.11731
30.71428571,30,5,5,0.981407563,1.555215187,0.180989387,-2.326347874,903.4052777,-2.053748911,979.4225403,-1.880793608,1027.710581,-1.281551566,1195.330617,-0.67448975,1365.585972,0,1555.215187,0.67448975,1745.276318,1.281551566,1916.668714,1.644853627,2019.378403,1.880793608,2086.133746,2.053748911,2135.093925,2.326347874,2212.303448
30.74285714,30,5.2,5,0.980793277,1.560217241,0.180994641,-2.326347874,906.3909192,-2.053748911,982.631472,-1.880793608,1031.06324,-1.281551566,1199.192575,-0.67448975,1369.980031,0,1560.217241,0.67448975,1750.902096,1.281551566,1922.867979,1.644853627,2025.925943,1.880793608,2092.909392,2.053748911,2142.037713,2.326347874,2219.513803
30.77142857,30,5.4,5,0.980178992,1.565238881,0.180998715,-2.326347874,909.3926692,-2.053748911,985.8568538,-1.880793608,1034.432575,-1.281551566,1203.07205,-0.67448975,1374.392542,0,1565.238881,0.67448975,1756.548686,1.281551566,1929.089236,1.644853627,2032.496214,1.880793608,2099.70826,2.053748911,2149.005091,2.326347874,2226.748336
30.8,30,5.6,5,0.979564706,1.570280125,0.181001601,-2.326347874,912.4106083,-2.053748911,989.0987594,-1.880793608,1037.818656,-1.281551566,1206.969093,-0.67448975,1378.823542,0,1570.280125,0.67448975,1762.216089,1.281551566,1935.332467,1.644853627,2039.089187,1.880793608,2106.530316,2.053748911,2155.996017,2.326347874,2234.006999
30.82857143,30,5.8,5,0.97895042,1.575340987,0.181003292,-2.326347874,915.4448164,-2.053748911,992.3572613,-1.880793608,1041.221551,-1.281551566,1210.883758,-0.67448975,1383.273065,0,1575.340987,0.67448975,1767.9043,1.281551566,1941.597652,1.644853627,2045.704832,1.880793608,2113.375522,2.053748911,2163.010452,2.326347874,2241.289743
30.85714286,30,6,6,0.978336134,1.580421483,0.181003777,-2.326347874,918.4953721,-2.053748911,995.632431,-1.880793608,1044.641325,-1.281551566,1214.816094,-0.67448975,1387.741143,0,1580.421483,0.67448975,1773.613313,1.281551566,1947.884767,1.644853627,2052.343114,1.880793608,2120.243836,2.053748911,2170.048347,2.326347874,2248.596513
30.88571429,30,6.2,6,0.977721849,1.585521621,0.181003049,-2.326347874,921.5623525,-2.053748911,998.9243378,-1.880793608,1048.078045,-1.281551566,1218.766148,-0.67448975,1392.227808,0,1585.521621,0.67448975,1779.34312,1.281551566,1954.193784,1.644853627,2059.003995,1.880793608,2127.135215,2.053748911,2177.109652,2.326347874,2255.92725
30.91428571,30,6.4,6,0.977107563,1.59064141,0.181001101,-2.326347874,924.645833,-2.053748911,1002.23305,-1.880793608,1051.531772,-1.281551566,1222.733967,-0.67448975,1396.733086,0,1590.64141,0.67448975,1785.093705,1.281551566,1960.524672,1.644853627,2065.687431,1.880793608,2134.049606,2.053748911,2184.194313,2.326347874,2263.28189
30.94285714,30,6.6,6,0.976493277,1.595780854,0.180997923,-2.326347874,927.7458883,-2.053748911,1005.558633,-1.880793608,1055.002568,-1.281551566,1226.719593,-0.67448975,1401.257003,0,1595.780854,0.67448975,1790.865055,1.281551566,1966.877396,1.644853627,2072.393378,1.880793608,2140.986959,2.053748911,2191.30227,2.326347874,2270.660369
30.97142857,30,6.8,6,0.975878992,1.600939955,0.180993509,-2.326347874,930.8625913,-2.053748911,1008.901154,-1.880793608,1058.490494,-1.281551566,1230.72307,-0.67448975,1405.799583,0,1600.939955,0.67448975,1796.657149,1.281551566,1973.251918,1.644853627,2079.121786,1.880793608,2147.947215,2.053748911,2198.433462,2.326347874,2278.062613
31,31,0,0,0.975264706,1.606118714,0.180987849,-2.326347874,933.9960137,-2.053748911,1012.260674,-1.880793608,1061.995607,-1.281551566,1234.744436,-0.67448975,1410.360846,0,1606.118714,0.67448975,1802.469966,1.281551566,1979.648196,1.644853627,2085.8726,1.880793608,2154.930313,2.053748911,2205.587821,2.326347874,2285.488547
31.02857143,31,0.2,0,0.97465042,1.611317126,0.180980937,-2.326347874,937.1462257,-2.053748911,1015.637258,-1.880793608,1065.517965,-1.281551566,1238.78373,-0.67448975,1414.940811,0,1611.317126,0.67448975,1808.30348,1.281551566,1986.066185,1.644853627,2092.645764,1.880793608,2161.936188,2.053748911,2212.765277,2.326347874,2292.938092
31.05714286,31,0.4,0,0.974036134,1.616535186,0.180972766,-2.326347874,940.3132965,-2.053748911,1019.030964,-1.880793608,1069.057623,-1.281551566,1242.840989,-0.67448975,1419.539494,0,1616.535186,0.67448975,1814.157663,1.281551566,1992.505837,1.644853627,2099.441217,1.880793608,2168.964772,2.053748911,2219.965755,2.326347874,2300.411163
31.08571429,31,0.6,0,0.973421849,1.621772885,0.180963327,-2.326347874,943.4972934,-2.053748911,1022.441852,-1.880793608,1072.614634,-1.281551566,1246.916246,-0.67448975,1424.15691,0,1621.772885,0.67448975,1820.032483,1.281551566,1998.967098,1.644853627,2106.258895,1.880793608,2176.015991,2.053748911,2227.189176,2.326347874,2307.907673
31.11428571,31,0.8,0,0.972807563,1.627030213,0.180952613,-2.326347874,946.6982826,-2.053748911,1025.86998,-1.880793608,1076.18905,-1.281551566,1251.009534,-0.67448975,1428.79307,0,1627.030213,0.67448975,1825.927907,1.281551566,2005.449914,1.644853627,2113.098728,1.880793608,2183.08977,2.053748911,2234.435457,2.326347874,2315.42753
31.14285714,31,1,0,0.972193277,1.632307155,0.180940618,-2.326347874,949.9163288,-2.053748911,1029.315404,-1.880793608,1079.780921,-1.281551566,1255.120882,-0.67448975,1433.447984,0,1632.307155,0.67448975,1831.843896,1.281551566,2011.954225,1.644853627,2119.960645,1.880793608,2190.186027,2.053748911,2241.704513,2.326347874,2322.970637
31.17142857,31,1.2,1,0.971578992,1.637603695,0.180927334,-2.326347874,953.1514955,-2.053748911,1032.778177,-1.880793608,1083.390296,-1.281551566,1259.25032,-0.67448975,1438.121659,0,1637.603695,0.67448975,1837.78041,1.281551566,2018.479969,1.644853627,2126.844571,1.880793608,2197.304679,2.053748911,2248.996253,2.326347874,2330.536894
31.2,31,1.4,1,0.970964706,1.642919813,0.180912753,-2.326347874,956.4038445,-2.053748911,1036.258353,-1.880793608,1087.017223,-1.281551566,1263.397873,-0.67448975,1442.814101,0,1642.919813,0.67448975,1843.737406,1.281551566,2025.02708,1.644853627,2133.750425,1.880793608,2204.445637,2.053748911,2256.310582,2.326347874,2338.126196
31.22857143,31,1.6,1,0.97035042,1.648255488,0.18089687,-2.326347874,959.6734365,-2.053748911,1039.755984,-1.880793608,1090.661746,-1.281551566,1267.563567,-0.67448975,1447.525311,0,1648.255488,0.67448975,1849.714835,1.281551566,2031.595489,1.644853627,2140.678126,1.880793608,2211.60881,2.053748911,2263.647403,2.326347874,2345.738436
31.25714286,31,1.8,1,0.969736134,1.653610696,0.180879678,-2.326347874,962.9603305,-2.053748911,1043.271118,-1.880793608,1094.32391,-1.281551566,1271.747423,-0.67448975,1452.255291,0,1653.610696,0.67448975,1855.71265,1.281551566,2038.185123,1.644853627,2147.627587,1.880793608,2218.794102,2.053748911,2271.006612,2.326347874,2353.3735
31.28571429,31,2,2,0.969121849,1.658985409,0.18086117,-2.326347874,966.2645843,-2.053748911,1046.803805,-1.880793608,1098.003756,-1.281551566,1275.949463,-0.67448975,1457.00404,0,1658.985409,0.67448975,1861.730797,1.281551566,2044.795906,1.644853627,2154.598718,1.880793608,2226.001415,2.053748911,2278.388105,2.326347874,2361.031273
31.31428571,31,2.2,2,0.968507563,1.664379598,0.18084134,-2.326347874,969.5862541,-2.053748911,1050.35409,-1.880793608,1101.701325,-1.281551566,1280.169705,-0.67448975,1461.771552,0,1664.379598,0.67448975,1867.76922,1.281551566,2051.427759,1.644853627,2161.591424,1.880793608,2233.230646,2.053748911,2285.791772,2.326347874,2368.711634
31.34285714,31,2.4,2,0.967893277,1.669793231,0.18082018,-2.326347874,972.9253947,-2.053748911,1053.92202,-1.880793608,1105.416657,-1.281551566,1284.408166,-0.67448975,1466.557822,0,1669.793231,0.67448975,1873.827861,1.281551566,2058.080599,1.644853627,2168.60561,1.880793608,2240.481687,2.053748911,2293.217499,2.326347874,2376.414458
31.37142857,31,2.6,2,0.967278992,1.675226272,0.180797686,-2.326347874,976.2820596,-2.053748911,1057.507637,-1.880793608,1109.149788,-1.281551566,1288.664861,-0.67448975,1471.362841,0,1675.226272,0.67448975,1879.906658,1.281551566,2064.754339,1.644853627,2175.641174,1.880793608,2247.754429,2.053748911,2300.665169,2.326347874,2384.139617
31.4,31,2.8,2,0.966664706,1.680678685,0.180773851,-2.326347874,979.6563008,-2.053748911,1061.110985,-1.880793608,1112.900753,-1.281551566,1292.939803,-0.67448975,1476.186599,0,1680.678685,0.67448975,1886.005546,1.281551566,2071.448891,1.644853627,2182.698012,1.880793608,2255.048757,2.053748911,2308.134661,2.326347874,2391.886979
31.42857143,31,3,3,0.96605042,1.686150429,0.180748669,-2.326347874,983.0481686,-2.053748911,1064.732102,-1.880793608,1116.669588,-1.281551566,1297.233002,-0.67448975,1481.029082,0,1686.150429,0.67448975,1892.124458,1.281551566,2078.164163,1.644853627,2189.776016,1.880793608,2262.364555,2.053748911,2315.62585,2.326347874,2399.656407
31.45714286,31,3.2,3,0.965436134,1.691641462,0.180722134,-2.326347874,986.4577123,-2.053748911,1068.371029,-1.880793608,1120.456324,-1.281551566,1301.544469,-0.67448975,1485.890276,0,1691.641462,0.67448975,1898.263324,1.281551566,2084.900057,1.644853627,2196.875076,1.880793608,2269.701701,2.053748911,2323.138608,2.326347874,2407.447763
31.48571429,31,3.4,3,0.964821849,1.697151738,0.180694241,-2.326347874,989.8849796,-2.053748911,1072.027802,-1.880793608,1124.260992,-1.281551566,1305.87421,-0.67448975,1490.770164,0,1697.151738,0.67448975,1904.422071,1.281551566,2091.656477,1.644853627,2203.995077,1.880793608,2277.060071,2.053748911,2330.672803,2.326347874,2415.260902
31.51428571,31,3.6,3,0.964207563,1.702681211,0.180664984,-2.326347874,993.3300162,-2.053748911,1075.702457,-1.880793608,1128.083621,-1.281551566,1310.22223,-0.67448975,1495.668726,0,1702.681211,0.67448975,1910.600621,1.281551566,2098.433317,1.644853627,2211.1359,1.880793608,2284.439535,2.053748911,2338.228298,2.326347874,2423.095676
31.54285714,31,3.8,3,0.963593277,1.70822983,0.180634358,-2.326347874,996.7928674,-2.053748911,1079.395029,-1.880793608,1131.924239,-1.281551566,1314.588533,-0.67448975,1500.58594,0,1708.22983,0.67448975,1916.798897,1.281551566,2105.230475,1.644853627,2218.297425,1.880793608,2291.839964,2.053748911,2345.804956,2.326347874,2430.951935
31.57142857,31,4,3,0.962978992,1.713797542,0.180602358,-2.326347874,1000.273576,-2.053748911,1083.10555,-1.880793608,1135.78287,-1.281551566,1318.97312,-0.67448975,1505.521783,0,1713.797542,0.67448975,1923.016815,1.281551566,2112.04784,1.644853627,2225.479527,1.880793608,2299.261221,2.053748911,2353.402632,2.326347874,2438.829522
31.6,31,4.2,4,0.962364706,1.719384292,0.180568977,-2.326347874,1003.772184,-2.053748911,1086.83405,-1.880793608,1139.65954,-1.281551566,1323.375991,-0.67448975,1510.476228,0,1719.384292,0.67448975,1929.254292,1.281551566,2118.885302,1.644853627,2232.682078,1.880793608,2306.703168,2.053748911,2361.021181,2.326347874,2446.72828
31.62857143,31,4.4,4,0.96175042,1.724990023,0.180534212,-2.326347874,1007.288731,-2.053748911,1090.580561,-1.880793608,1143.554271,-1.281551566,1327.797144,-0.67448975,1515.449247,0,1724.990023,0.67448975,1935.51124,1.281551566,2125.742745,1.644853627,2239.904946,1.880793608,2314.165662,2.053748911,2368.660453,2.326347874,2454.648046
31.65714286,31,4.6,4,0.961136134,1.730614675,0.180498058,-2.326347874,1010.823257,-2.053748911,1094.345108,-1.880793608,1147.467084,-1.281551566,1332.236574,-0.67448975,1520.440811,0,1730.614675,0.67448975,1941.787568,1.281551566,2132.620051,1.644853627,2247.147997,1.880793608,2321.648559,2.053748911,2376.320293,2.326347874,2462.588653
31.68571429,31,4.8,4,0.960521849,1.736258185,0.180460509,-2.326347874,1014.375799,-2.053748911,1098.12772,-1.880793608,1151.397998,-1.281551566,1336.694276,-0.67448975,1525.450885,0,1736.258185,0.67448975,1948.083183,1.281551566,2139.5171,1.644853627,2254.411093,1.880793608,2329.151709,2.053748911,2384.000545,2.326347874,2470.549932
31.71428571,31,5,5,0.959907563,1.741920488,0.180421561,-2.326347874,1017.946392,-2.053748911,1101.92842,-1.880793608,1155.347029,-1.281551566,1341.17024,-0.67448975,1530.479437,0,1741.920488,0.67448975,1954.39799,1.281551566,2146.433767,1.644853627,2261.694093,1.880793608,2336.674961,2.053748911,2391.70105,2.326347874,2478.531711
31.74285714,31,5.2,5,0.959293277,1.747601517,0.18038121,-2.326347874,1021.535071,-2.053748911,1105.747231,-1.880793608,1159.314196,-1.281551566,1345.664459,-0.67448975,1535.526429,0,1747.601517,0.67448975,1960.73189,1.281551566,2153.369926,1.644853627,2268.996852,1.880793608,2344.218158,2.053748911,2399.421642,2.326347874,2486.533811
31.77142857,31,5.4,5,0.958678992,1.753301201,0.180339451,-2.326347874,1025.141869,-2.053748911,1109.584176,-1.880793608,1163.29951,-1.281551566,1350.176919,-0.67448975,1540.591821,0,1753.301201,0.67448975,1967.084781,1.281551566,2160.325445,1.644853627,2276.319224,1.880793608,2351.781142,2.053748911,2407.162154,2.326347874,2494.556053
31.8,31,5.6,5,0.958064706,1.75901947,0.180296281,-2.326347874,1028.766817,-2.053748911,1113.439273,-1.880793608,1167.302986,-1.281551566,1354.707607,-0.67448975,1545.675575,0,1759.01947,0.67448975,1973.456561,1.281551566,2167.300192,1.644853627,2283.661057,1.880793608,2359.36375,2.053748911,2414.922417,2.326347874,2502.598252
31.82857143,31,5.8,5,0.95745042,1.764756249,0.180251695,-2.326347874,1032.409945,-2.053748911,1117.312542,-1.880793608,1171.324633,-1.281551566,1359.256507,-0.67448975,1550.777645,0,1764.756249,0.67448975,1979.847121,1.281551566,2174.294032,1.644853627,2291.022197,1.880793608,2366.965818,2.053748911,2422.702256,2.326347874,2510.660223
31.85714286,31,6,6,0.956836134,1.770511459,0.180205689,-2.326347874,1036.071281,-2.053748911,1121.203999,-1.880793608,1175.364462,-1.281551566,1363.823603,-0.67448975,1555.897987,0,1770.511459,0.67448975,1986.256353,1.281551566,2181.306824,1.644853627,2298.402489,1.880793608,2374.587177,2.053748911,2430.501495,2.326347874,2518.741772
31.88571429,31,6.2,6,0.956221849,1.776285023,0.18015826,-2.326347874,1039.750853,-2.053748911,1125.113659,-1.880793608,1179.42248,-1.281551566,1368.408876,-0.67448975,1561.036555,0,1776.285023,0.67448975,1992.684145,1.281551566,2188.338429,1.644853627,2305.801772,1.880793608,2382.227656,2.053748911,2438.319953,2.326347874,2526.842708
31.91428571,31,6.4,6,0.955607563,1.782076859,0.180109404,-2.326347874,1043.448685,-2.053748911,1129.041537,-1.880793608,1183.498693,-1.281551566,1373.012303,-0.67448975,1566.193297,0,1782.076859,0.67448975,1999.130381,1.281551566,2195.388699,1.644853627,2313.219882,1.880793608,2389.887078,2.053748911,2446.157445,2.326347874,2534.962831
31.94285714,31,6.6,6,0.954993277,1.787886883,0.180059117,-2.326347874,1047.164802,-2.053748911,1132.987643,-1.880793608,1187.593105,-1.281551566,1377.633863,-0.67448975,1571.368165,0,1787.886883,0.67448975,2005.594947,1.281551566,2202.457489,1.644853627,2320.656656,1.880793608,2397.565268,2.053748911,2454.013787,2.326347874,2543.101943
31.97142857,31,6.8,6,0.954378992,1.793715008,0.180007396,-2.326347874,1050.899225,-2.053748911,1136.951989,-1.880793608,1191.705719,-1.281551566,1382.27353,-0.67448975,1576.561102,0,1793.715008,0.67448975,2012.07772,1.281551566,2209.544648,1.644853627,2328.111922,1.880793608,2405.262043,2.053748911,2461.888787,2.326347874,2551.259838
32,32,0,0,0.953764706,1.799561147,0.179954238,-2.326347874,1054.651976,-2.053748911,1140.934582,-1.880793608,1195.836536,-1.281551566,1386.931279,-0.67448975,1581.772056,0,1799.561147,0.67448975,2018.578581,1.281551566,2216.650023,1.644853627,2335.585511,1.880793608,2412.97722,2.053748911,2469.782254,2.326347874,2559.43631
32.02857143,32,0.2,0,0.95315042,1.805425209,0.179899641,-2.326347874,1058.423074,-2.053748911,1144.935432,-1.880793608,1199.985556,-1.281551566,1391.60708,-0.67448975,1587.000967,0,1805.425209,0.67448975,2025.097403,1.281551566,2223.773457,1.644853627,2343.077246,1.880793608,2420.710611,2.053748911,2477.69399,2.326347874,2567.631148
32.05714286,32,0.4,0,0.952536134,1.8113071,0.1798436,-2.326347874,1062.212537,-2.053748911,1148.954542,-1.880793608,1204.152776,-1.281551566,1396.300904,-0.67448975,1592.247777,0,1811.3071,0.67448975,2031.634059,1.281551566,2230.914794,1.644853627,2350.586952,1.880793608,2428.462028,2.053748911,2485.623798,2.326347874,2575.844139
32.08571429,32,0.6,0,0.951921849,1.817206726,0.179786113,-2.326347874,1066.02038,-2.053748911,1152.991917,-1.880793608,1208.338192,-1.281551566,1401.012718,-0.67448975,1597.512424,0,1817.206726,0.67448975,2038.188421,1.281551566,2238.07387,1.644853627,2358.114446,1.880793608,2436.231276,2.053748911,2493.571473,2.326347874,2584.075066
32.11428571,32,0.8,0,0.951307563,1.823123989,0.179727178,-2.326347874,1069.846619,-2.053748911,1157.04756,-1.880793608,1212.541799,-1.281551566,1405.74249,-0.67448975,1602.794845,0,1823.123989,0.67448975,2044.760355,1.281551566,2245.250523,1.644853627,2365.659546,1.880793608,2444.018161,2.053748911,2501.536813,2.326347874,2592.32371
32.14285714,32,1,0,0.950693277,1.82905879,0.179666792,-2.326347874,1073.691267,-2.053748911,1161.121471,-1.880793608,1216.76359,-1.281551566,1410.490182,-0.67448975,1608.094974,0,1829.05879,0.67448975,2051.349729,1.281551566,2252.444587,1.644853627,2373.222067,1.880793608,2451.822484,2.053748911,2509.51961,2.326347874,2600.589848
32.17142857,32,1.2,1,0.950078992,1.835011027,0.179604954,-2.326347874,1077.554335,-2.053748911,1165.21365,-1.880793608,1221.003556,-1.281551566,1415.255759,-0.67448975,1613.412744,0,1835.011027,0.67448975,2057.956404,1.281551566,2259.655891,1.644853627,2380.801819,1.880793608,2459.644042,2.053748911,2517.519651,2.326347874,2608.873253
32.2,32,1.4,1,0.949464706,1.840980597,0.179541659,-2.326347874,1081.435834,-2.053748911,1169.324094,-1.880793608,1225.261686,-1.281551566,1420.039181,-0.67448975,1618.748086,0,1840.980597,0.67448975,2064.580241,1.281551566,2266.884264,1.644853627,2388.398612,1.880793608,2467.482634,2.053748911,2525.536724,2.326347874,2617.173699
32.22857143,32,1.6,1,0.94885042,1.846967394,0.179476907,-2.326347874,1085.335772,-2.053748911,1173.452799,-1.880793608,1229.537969,-1.281551566,1424.840406,-0.67448975,1624.100929,0,1846.967394,0.67448975,2071.2211,1.281551566,2274.129533,1.644853627,2396.012252,1.880793608,2475.338051,2.053748911,2533.570612,2.326347874,2625.490953
32.25714286,32,1.8,1,0.948236134,1.852971308,0.179410696,-2.326347874,1089.254157,-2.053748911,1177.59976,-1.880793608,1233.832391,-1.281551566,1429.659393,-0.67448975,1629.471198,0,1852.971308,0.67448975,2077.878835,1.281551566,2281.39152,1.644853627,2403.642541,1.880793608,2483.210083,2.053748911,2541.621096,2.326347874,2633.824781
